id,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
1,84.74,80.3,79.34,78.92,77.77999999999999,77.24,76.7,75.08,75.32000000000001,73.94,73.94,73.94,76.76,81.38000000000001,83.54,85.63999999999999,86.83999999999999,87.8,87.8,87.8,87.8,89.83999999999999,87.14,85.33999999999999
2,84.67999999999999,82.88,81.74,82.04,80.89999999999999,80.24000000000001,78.67999999999999,77.36,77.06,77.36,75.86,75.08,76.15999999999998,79.82,82.88,85.33999999999999,87.92,89.3,90.32000000000001,89.54,89.78000000000002,89.72000000000001,89.06,85.7
3,84.2,84.38000000000001,84.2,84.02,83.66,83.48,83.48,82.94,82.58,82.75999999999999,80.6,80.6,82.4,83.12,87.8,87.8,84.2,87.8,89.6,89.6,89.6,89.6,87.8,89.6
4,84.02,84.02,84.02,80.96,82.94,82.04,82.04,82.04,80.96,82.04,80.96,80.96,82.94,84.91999999999999,86.0,89.06,89.06,84.02,84.02,87.98,89.06,89.06,87.98,87.08000000000001
5,84.02,82.94,82.94,82.94,82.94,82.04,82.94,82.04,82.04,82.04,82.04,82.04,82.94,84.91999999999999,86.0,86.0,87.98,87.98,87.98,87.98,87.98,87.98,87.08000000000001,82.04
6,86.0,84.91999999999999,84.02,84.02,82.94,82.94,82.94,82.94,82.04,82.04,82.04,82.04,84.91999999999999,86.0,87.98,87.98,89.06,89.06,89.06,89.06,89.06,87.98,89.06,86.0
7,84.91999999999999,82.04,80.96,80.06,78.98,78.98,78.98,77.0,78.08,78.08,77.0,78.08,78.98,82.04,84.02,87.08000000000001,87.98,89.06,89.96000000000001,89.06,86.0,87.98,87.98,86.0
8,82.94,80.96,80.06,80.06,78.98,78.98,75.92,75.02,73.94,73.94,73.04,73.04,77.0,82.04,84.02,87.08000000000001,89.06,89.96000000000001,89.96000000000001,89.96000000000001,89.96000000000001,87.98,87.08000000000001,86.0
9,86.89999999999999,85.46,83.6,83.12,82.15999999999998,80.54,80.11999999999999,79.52,79.08,78.82,78.54,78.24000000000001,79.77999999999999,81.78000000000002,83.89999999999999,85.94,87.74000000000001,89.18,89.3,90.62,91.33999999999999,92.42,85.22000000000001,79.04
10,89.06,87.98,87.08000000000001,84.91999999999999,84.02,82.94,82.04,80.96,80.96,80.06,78.98,78.98,80.06,82.94,84.91999999999999,87.08000000000001,89.06,91.03999999999999,89.96000000000001,91.03999999999999,89.96000000000001,89.96000000000001,84.2,80.96
11,87.44,80.96,82.04,82.22,80.24000000000001,79.16,77.72,76.46,75.56,75.02,74.66,74.3,75.56,79.34,82.75999999999999,86.18,87.8,90.32,90.32,93.2,91.22,92.66,92.66,91.76
12,85.82,83.66,81.5,80.6,78.98,78.25999999999999,77.54,76.28,75.38,74.48,73.75999999999999,73.04,75.74000000000001,79.7,83.3,85.46000000000001,87.08000000000001,88.88000000000001,90.32,90.68,91.76,92.48,92.11999999999999,91.03999999999999
13,82.04,80.96,78.98,78.98,77.0,75.92,75.92,75.92,75.92,75.92,75.02,75.02,75.02,78.98,82.94,86.0,89.96000000000001,89.96000000000001,91.94,93.02,93.02,93.02,93.02,93.02
14,84.02,82.04,80.06,78.98,78.08,78.08,77.0,77.0,75.92,75.92,75.92,75.92,78.98,82.94,87.08000000000001,87.98,89.06,89.06,89.06,89.06,89.06,89.96000000000001,89.06,86.0
15,84.91999999999999,82.75999999999999,80.96,81.32,81.32,81.14,78.08,77.0,76.1,77.54,75.38,74.12,75.38,79.16,82.94,85.64,88.16,89.41999999999999,91.4,90.32,90.68,91.22,90.14,84.56
16,83.13999999999999,80.24,78.58,78.2,77.11999999999999,76.14,75.48,74.62,74.98,74.60000000000001,73.92,72.88,74.65999999999998,77.02,81.52,84.8,87.8,87.98,89.96000000000001,89.96000000000001,89.06,89.06,89.06,87.08000000000001
17,87.08000000000001,82.94,80.06,78.98,77.0,75.92,77.0,75.92,75.02,75.02,75.02,75.02,77.0,80.96,84.91999999999999,89.06,87.98,91.03999999999999,91.94,93.91999999999999,93.91999999999999,93.91999999999999,93.02,91.03999999999999
18,80.42,79.16,78.08,76.82,76.46,75.02,75.74000000000001,74.48,74.66,74.48,74.84,75.02,76.46,78.98,83.48,85.82,88.16,88.88000000000001,91.76,87.26,81.14,82.4,81.14,82.75999999999999
19,77.0,77.0,75.02,75.02,73.94,73.04,73.94,73.04,73.04,73.04,71.96,71.96,73.94,78.08,82.04,86.0,87.98,87.98,89.96000000000001,91.94,91.94,93.02,93.02,93.02
20,84.2,81.86,81.32,81.86,78.44,77.54,77.0,76.1,76.1,76.46,75.2,74.12,75.02,79.34,83.66,86.36,88.52,89.41999999999999,89.6,89.24,89.6,89.96000000000001,87.98,87.61999999999999
21,84.74,80.78,78.08,77.54,78.25999999999999,77.36,76.28,75.38,74.12,73.4,73.22,72.86,75.2,79.52,82.94,85.46000000000001,86.72,88.7,90.14,90.86,91.94,92.66,90.68,90.86
22,82.94,80.96,80.06,78.98,78.08,75.92,75.92,73.94,75.02,73.94,73.94,73.94,77.0,82.94,82.94,86.0,86.0,87.08000000000001,87.08000000000001,87.98,87.08000000000001,87.08000000000001,86.0,84.91999999999999
23,84.02,84.02,84.02,84.02,82.04,82.04,82.04,80.96,82.04,82.04,82.04,82.94,84.02,84.02,86.0,87.08000000000001,87.08000000000001,75.92,87.08000000000001,87.08000000000001,86.0,87.08000000000001,87.08000000000001,86.0
24,82.94,82.04,82.04,80.96,80.96,80.06,78.98,78.08,78.98,77.0,77.0,75.92,80.06,82.94,84.91999999999999,84.91999999999999,87.08000000000001,86.0,86.0,86.0,86.0,86.0,86.0,84.91999999999999
25,86.72,85.1,83.48,82.94,81.86,80.78,80.6,78.8,78.62,78.25999999999999,77.9,77.9,79.52,82.04,84.56,86.9,87.44,88.88000000000001,90.14,91.22,90.68,91.94,84.2,78.25999999999999
26,86.0,84.02,82.04,80.96,80.06,80.06,78.98,78.08,78.08,78.08,77.0,77.0,78.98,82.04,84.02,87.08000000000001,89.06,87.98,91.03999999999999,89.96000000000001,91.03999999999999,91.94,89.06,87.08000000000001
27,81.14,80.78,80.78,80.42,80.24000000000001,79.88,78.8,78.25999999999999,76.82,77.18,74.3,74.66,80.96,84.38000000000001,86.0,87.08000000000001,87.8,88.34,88.52,88.16,87.61999999999999,87.8,86.36,84.91999999999999
28,83.12,82.58,82.75999999999999,82.22,82.04,81.14,80.96,81.14,80.42,80.24000000000001,80.6,80.78,82.4,84.38000000000001,85.82,86.36,87.26,87.08000000000001,86.9,87.26,87.44,86.72,85.82,84.91999999999999
29,84.08,80.60000000000001,79.58,79.04,77.96,76.16000000000001,76.39999999999999,75.50000000000001,74.60000000000001,75.26,75.02,75.02,78.8,82.04,84.86,87.2,88.39999999999999,88.58,88.75999999999999,90.5,89.05999999999999,88.09999999999998,85.94,86.54
30,84.2,79.69999999999999,78.38000000000001,77.18,75.44,75.26,74.48,73.64,73.4,72.38,72.56,70.94,72.55999999999999,76.58,80.3,84.61999999999999,88.22000000000001,89.66000000000001,91.64,92.96,93.02,93.92,92.48,86.12
31,76.39999999999999,75.8,74.53999999999999,73.94,74.71999999999998,74.44,73.7,73.2,73.2,73.08,72.5,72.60000000000001,73.60000000000001,77.36,82.2,85.88,87.8,88.69999999999999,90.60000000000001,92.5,92.5,93.77999999999999,92.98,91.38
32,81.08,78.98,76.7,76.16000000000001,75.08,75.2,74.0,73.16000000000001,73.04,72.38,71.48,71.71999999999998,73.34000000000002,77.42,81.68,85.16,87.32000000000001,88.28000000000002,89.96,91.75999999999999,91.58,92.54,92.54,92.3
33,82.7,82.46,82.39999999999999,82.33999999999999,81.56,81.5,81.86,81.32,80.83999999999999,80.89999999999999,80.17999999999999,80.17999999999999,81.5,83.72000000000001,86.96,87.62,87.44,88.28000000000002,87.86,88.21999999999998,89.24000000000001,88.67999999999999,84.92,85.58
34,78.68,78.32,77.0,76.39999999999999,75.38,74.72000000000001,74.42,74.12,74.12,74.12,73.46,73.46,74.12,78.62,82.46,86.0,88.58,89.18,91.10000000000001,92.71999999999998,92.71999999999998,93.67999999999999,93.08,91.88
35,84.32,84.32,84.32,82.63999999999999,82.64,82.7,82.34000000000002,81.98,81.68,82.04,81.98,81.61999999999999,83.3,84.61999999999999,84.98,87.74000000000001,88.7,82.64,87.02000000000002,88.33999999999999,88.33999999999999,88.7,88.04,87.02
36,80.06,77.0,77.0,75.92,75.92,75.02,75.02,73.94,73.94,73.04,73.04,71.96,73.94,73.94,77.0,82.94,87.08000000000001,87.98,89.96000000000001,91.03999999999999,89.06,93.02,91.94,91.03999999999999
37,86.78000000000002,80.36,79.28,77.66000000000001,74.78,73.28000000000002,73.28000000000002,72.08,72.32,71.42,71.71999999999998,71.42,74.54,81.08,84.74,87.8,89.66000000000001,89.66000000000001,91.28000000000002,91.88,92.17999999999999,92.48,90.62,88.16000000000001
