station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,72.02,72.02,71.42,70.88,69.86,69.98,69.56,67.88,67.03999999999999,66.38000000000001,65.66000000000001,65.71999999999998,65.71999999999998,67.04,71.72,74.54,77.96,79.52,80.36,80.0,79.33999999999999,78.44,77.54,75.67999999999999
69052,71.84000000000002,71.48,71.66000000000001,71.60000000000001,71.54,71.48,71.54,71.66000000000001,71.72000000000001,71.54,71.12,71.0,70.76,71.0,74.18,75.62,77.90000000000002,78.44,69.56,69.98,73.88,74.36,73.52,72.67999999999999
72201,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,75.92,75.92,75.92,75.92,75.92,77.0,78.08,78.98,80.06,80.96,80.96,82.04,80.96,80.96,80.06,78.98
72202,75.02,75.02,75.02,75.02,73.04,71.06,73.04,75.02,73.04,73.04,73.94,71.96,71.96,73.94,78.08,78.98,80.06,82.04,82.04,82.04,82.04,80.06,78.98,77.0
72203,75.92,75.92,75.92,75.02,75.02,75.02,73.94,73.94,73.04,71.96,71.96,71.06,71.06,75.02,78.08,78.98,78.98,82.04,82.04,82.04,82.04,80.96,80.06,77.0
72204,75.92,75.92,75.92,75.02,73.94,73.04,68.0,68.0,66.02,66.02,66.92,64.94,64.04,71.06,77.0,80.06,82.04,82.04,80.06,82.04,82.94,82.04,80.06,78.08
72205,75.02,73.04,71.06,69.98,69.08,66.92,68.0,66.92,64.94,64.94,64.94,62.959999999999994,64.04,66.02,73.04,77.0,78.98,80.96,82.94,84.91999999999999,84.91999999999999,86.0,86.0,80.06
72206,73.4,71.06,69.98,69.08,69.08,69.08,69.08,68.0,68.0,66.92,66.92,66.92,64.94,69.08,71.06,75.92,78.98,84.02,84.02,84.02,82.94,84.91999999999999,84.02,78.08
72210,75.74,73.64,73.52,72.92,73.33999999999999,72.38,71.94,71.32000000000001,71.24000000000001,70.88,70.06,69.44,69.92,70.66000000000001,72.13999999999999,74.89999999999999,76.88,78.92,80.78,81.38000000000001,81.32000000000001,80.18,78.5,77.06
72211,77.0,75.02,73.94,73.94,75.92,75.02,73.94,73.04,69.98,71.06,71.06,71.06,71.06,71.96,73.94,75.92,78.08,78.98,80.06,80.96,82.94,82.94,80.96,78.08
72212,71.96,68.9,64.22,63.32,63.68,64.04,66.38,64.75999999999999,62.24,60.08,59.18,59.36,58.82,62.6,72.5,75.2,80.96,80.24000000000001,81.68,81.5,81.5,80.42,79.16,75.74000000000001
72213,75.2,69.98,71.6,70.34,66.38,64.94,64.22,66.56,64.94,64.4,63.86,64.04,63.86,64.75999999999999,71.06,76.28,79.34,82.04,84.02,82.58,81.14,71.24000000000001,70.52,70.88
72214,71.06,69.08,66.92,66.92,66.92,68.0,66.02,64.94,64.94,64.94,64.94,66.02,66.92,68.0,69.08,71.06,71.06,69.98,71.96,69.08,71.06,71.96,69.08,69.08
72220,69.98,69.08,71.06,69.98,68.0,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,71.06,71.06,73.04,73.04,69.08,69.08,68.0,71.06,73.04,71.06,71.06
72221,71.24000000000001,70.52,71.24000000000001,70.52,70.34,70.52,70.88,71.24000000000001,71.06,71.42,70.88,70.16,70.34,70.7,73.22,75.74000000000001,77.18,78.08,66.92,68.18,74.3,74.12,73.04,71.96
72222,72.19999999999999,71.83999999999999,71.54,70.22000000000001,69.74,69.98,70.52,70.94,70.46,70.94,70.94,70.34,69.68,69.92,72.74000000000001,76.22000000000001,77.54,66.2,66.02,71.06,69.98,71.06,71.06,71.06
74756,73.94,75.92,71.96,66.92,68.0,68.0,68.0,69.98,66.92,64.94,64.94,66.02,66.02,66.92,71.96,75.92,75.92,80.06,82.04,80.96,84.02,84.02,82.04,78.98
74775,71.06,69.62,68.9,67.46,66.2,65.84,66.74000000000001,68.18,68.18,69.25999999999999,69.8,69.98,70.34,70.52,71.24000000000001,73.22,74.84,75.92,78.25999999999999,78.8,77.9,74.48,74.84,74.3
74776,77.0,73.94,69.98,66.92,66.92,66.92,66.02,66.02,66.92,66.02,66.92,66.92,66.92,68.0,69.08,71.96,77.0,82.04,84.91999999999999,78.08,75.92,73.94,75.02,69.98
74777,71.24000000000001,70.88,70.7,71.24000000000001,71.24000000000001,70.88,70.7,70.7,71.06,70.16,69.44,69.8,68.9,70.34,73.4,74.12,77.54,78.25999999999999,65.84,69.8,72.32,71.96,72.5,72.14
74781,75.74000000000001,73.04,70.88,65.66,64.04,64.22,62.059999999999995,62.6,62.6,65.12,65.3,66.2,66.2,66.74000000000001,68.18,73.58,77.72,79.7,79.34,70.16,68.0,69.25999999999999,71.6,71.24000000000001
74782,73.04,71.96,71.96,71.96,71.96,71.96,71.06,71.06,71.06,69.08,68.0,69.08,68.0,69.08,73.04,75.02,78.98,80.96,82.04,84.02,82.94,80.96,78.08,77.0
74783,75.92,75.92,75.02,75.02,75.02,75.02,75.02,73.94,73.94,73.94,73.94,73.94,73.94,75.02,77.0,78.98,80.06,80.06,80.06,80.96,80.06,78.98,78.08,77.0
74787,73.04,71.96,71.96,71.06,69.98,66.02,64.94,64.94,64.04,62.959999999999994,64.04,62.059999999999995,62.059999999999995,64.94,73.04,75.92,80.06,80.96,82.94,82.04,78.98,77.0,75.92,75.92
74788,75.2,72.5,73.22,73.22,71.6,71.6,71.6,69.98,69.08,69.8,68.9,69.08,70.16,70.7,72.86,75.56,77.72,78.98,81.68,81.68,81.5,80.96,78.62,77.18
74793,80.06,77.0,75.02,73.04,69.98,69.98,69.98,69.08,66.92,68.0,66.92,66.92,64.94,68.0,73.04,77.0,78.98,82.04,82.04,86.0,84.02,84.91999999999999,84.02,82.94
74794,72.86,72.32,72.14,71.96,71.96,71.96,70.7,69.08,66.02,65.12,64.75999999999999,60.440000000000005,62.24,68.36,74.3,78.08,79.16,79.7,80.6,80.42,80.6,79.7,77.54,74.84
74795,73.94,73.58,73.4,73.4,73.4,73.4,71.96,71.24000000000001,70.52,69.25999999999999,68.9,68.54,68.72,71.24000000000001,75.38,77.9,79.34,80.24000000000001,80.78,80.78,80.24000000000001,79.52,77.9,75.56
74796,75.61999999999999,73.22,72.02,70.46,69.68,68.60000000000001,65.66,65.36,63.62,62.12,62.6,62.660000000000004,63.20000000000001,65.66000000000001,72.92,76.52,79.15999999999998,80.48,83.11999999999999,83.3,84.2,83.84,82.46000000000001,80.77999999999999
DFSW4,72.74000000000001,71.48,70.7,70.10000000000001,70.28,70.33999999999999,70.04,70.10000000000001,69.86,69.86,69.86,69.68,69.68,69.98,72.5,75.68,77.78000000000002,70.52,64.58,66.86,71.36,71.72,72.14,70.46
F5PS0,77.60000000000001,74.78,71.66000000000001,69.44000000000001,68.24000000000001,67.64,66.14,64.94000000000001,65.83999999999999,66.74,67.04,67.64,68.24,69.2,69.56,72.32000000000001,76.39999999999999,79.28000000000002,82.64,75.56,74.24,71.17999999999999,70.94,68.66
