station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,61.333333333333336,69.0,74.33333333333333,81.66666666666667,87.33333333333333,92.66666666666667,94.33333333333333,96.33333333333333,96.66666666666667,96.66666666666667,98.0,95.0,93.0,94.66666666666667,81.33333333333333,74.33333333333333,64.0,58.666666666666664,54.666666666666664,64.66666666666667,66.33333333333333,58.0,64.33333333333333,69.66666666666667
69052,74.0,76.66666666666667,67.33333333333333,68.0,66.66666666666667,71.33333333333333,71.0,76.66666666666667,78.0,80.0,82.33333333333333,84.66666666666667,81.66666666666667,71.33333333333333,59.333333333333336,54.333333333333336,54.666666666666664,54.333333333333336,54.333333333333336,56.0,59.666666666666664,65.0,65.33333333333333,68.0
72201,65.0,72.0,67.0,72.0,74.0,67.0,67.0,74.0,72.0,72.0,74.0,72.0,72.0,67.0,68.0,68.0,65.0,65.0,66.0,65.0,65.0,65.0,65.0,68.0
72202,79.0,82.0,85.0,88.0,88.0,88.0,88.0,85.0,94.0,90.0,96.0,96.0,97.0,80.0,77.0,68.0,57.0,63.0,63.0,56.0,57.0,70.0,68.0,72.0
72203,77.0,77.0,79.0,82.0,87.0,88.0,90.0,87.0,90.0,90.0,90.0,85.0,85.0,85.0,75.0,68.0,58.0,56.0,58.0,56.0,56.0,61.0,66.0,72.0
72204,67.0,70.0,74.0,77.0,77.0,82.0,87.0,87.0,88.0,88.0,88.0,90.0,90.0,82.0,75.0,62.0,60.0,56.0,51.0,64.0,70.0,68.0,63.0,68.0
72205,79.0,79.0,85.0,90.0,90.0,94.0,94.0,97.0,97.0,96.0,100.0,100.0,100.0,94.0,85.0,75.0,68.0,62.0,56.0,58.0,52.0,50.0,52.0,72.0
72206,74.0,79.0,82.0,79.0,79.0,84.0,88.0,84.0,82.0,85.0,91.0,91.0,87.0,72.0,65.0,61.0,59.0,56.0,51.0,49.0,49.0,48.0,48.0,56.0
72210,74.33333333333333,78.66666666666667,79.33333333333333,83.33333333333333,83.66666666666667,85.0,85.33333333333333,84.66666666666667,87.0,88.0,89.0,88.66666666666667,86.33333333333333,80.66666666666667,74.66666666666667,71.33333333333333,70.0,68.66666666666667,65.0,65.33333333333333,64.66666666666667,68.33333333333333,69.66666666666667,70.0
72211,72.0,75.0,77.0,77.0,75.0,77.0,80.0,80.0,80.0,80.0,80.0,80.0,75.0,75.0,73.0,68.0,66.0,64.0,60.0,60.0,60.0,60.0,59.0,63.0
