station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,70.27999999999999,68.71999999999998,67.46,66.62,65.48,64.22000000000001,63.79999999999999,62.29999999999999,60.68,62.66,62.18,61.28,61.580000000000005,66.86,72.74,77.60000000000001,79.82000000000001,81.08,81.02,81.67999999999999,81.67999999999999,80.54,79.28,75.44
69052,75.5,75.44,75.02,74.77999999999999,74.77999999999999,74.71999999999998,75.14,76.7,77.06,77.36,77.42,77.48,77.66000000000001,77.77999999999999,78.56,78.86,76.64,64.94,66.5,67.64,69.44,70.22,71.3,73.27999999999999
72201,80.06,80.06,80.06,80.06,80.06,80.96,80.96,80.96,80.96,78.98,80.06,80.96,80.96,82.04,82.94,84.02,84.91999999999999,84.91999999999999,84.91999999999999,84.91999999999999,86.0,86.0,84.02,82.94
72202,78.08,77.0,77.0,77.0,75.92,75.92,75.92,75.02,75.02,75.92,75.02,75.02,75.02,78.98,80.96,82.94,82.94,84.02,84.02,84.02,82.94,82.04,80.06,78.98
72203,78.08,77.0,77.0,77.0,77.0,78.08,77.0,77.0,75.02,75.02,73.04,73.04,75.92,78.98,80.96,82.94,84.02,84.02,84.91999999999999,84.91999999999999,82.94,82.04,80.96,78.98
72204,77.0,77.0,75.92,77.0,77.0,75.92,71.96,69.98,69.08,66.92,66.92,66.92,69.98,73.94,78.98,82.04,82.94,82.94,82.94,84.91999999999999,82.04,82.04,80.96,80.06
72205,71.96,69.98,69.08,66.92,66.92,66.92,66.02,64.04,62.959999999999994,64.04,64.94,64.04,62.059999999999995,69.98,75.02,80.06,80.06,82.94,82.94,82.94,84.02,82.04,82.04,78.08
72206,69.98,66.92,62.959999999999994,62.959999999999994,60.08,62.959999999999994,60.980000000000004,60.08,57.92,57.92,57.92,57.02,57.02,66.02,73.94,78.08,80.06,80.96,84.02,82.04,82.94,80.06,78.98,73.94
72210,77.48,75.14,73.21999999999998,72.74,71.54,71.12,70.88,70.82,70.69999999999999,70.58,69.5,69.44,68.96,70.52,73.7,77.12,79.88,80.83999999999999,80.71999999999998,82.46,82.34000000000002,81.26,79.28,77.89999999999999
72211,80.06,77.0,75.02,73.94,71.96,71.06,71.06,71.06,71.96,71.96,71.06,71.06,69.98,71.96,75.02,77.0,80.06,80.96,80.96,82.04,82.04,82.04,80.06,78.08
72212,67.64,64.75999999999999,69.08,69.08,68.18,66.74000000000001,64.94,63.32,62.059999999999995,60.62,61.88,61.34,61.16,64.4,70.34,74.66,79.88,78.44,79.52,80.06,79.7,80.6,77.36,75.02
72213,72.68,70.16,68.9,68.0,67.82,66.2,64.58,63.5,64.4,62.059999999999995,62.24,64.58,64.22,68.0,71.42,74.66,77.72,80.06,81.86,80.6,80.78,80.6,77.54,76.1
72214,68.0,64.94,62.959999999999994,60.980000000000004,62.059999999999995,62.959999999999994,64.04,64.04,64.04,64.04,62.959999999999994,64.04,64.04,68.0,73.94,75.92,77.0,80.06,80.96,80.06,75.92,71.96,71.06,69.98
