station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,9.631253479100002,8.139962617820002,11.122544340380003,10.376898909740001,10.004076194420001,10.004076194420001,10.004076194420001,9.19629364456,10.749721625060003,11.122544340380003,10.376898909740001,8.88560804846,11.122544340380001,13.877289959133336,14.250112674453334,13.421617751520001,13.421617751520001,14.540085897480003,14.167263182160001,15.368580820413333,16.922008800913336,14.622935389773334,10.729009251986668,12.675972320880001
69052,6.586534637320001,6.58653463732,5.468066491360001,0.0,1.11846814596,1.11846814596,1.11846814596,3.3554044378800003,5.012394283746667,8.077825498600001,10.376898909740001,10.687584505840002,12.675972320880001,11.433229936479998,12.241012486340002,10.68758450584,11.122544340380003,13.3594806323,11.495367055700001,8.077825498600001,7.705002783280001,8.82347092924,8.45064821392,6.9593573526400005
72201,5.840889206680001,4.72242106072,3.3554044378800003,4.72242106072,3.3554044378800003,4.72242106072,3.3554044378800003,4.72242106072,4.72242106072,3.3554044378800003,5.840889206680001,5.840889206680001,8.077825498600001,9.19629364456,11.43322993648,12.7381094401,10.314761790520002,13.856577586060002,9.19629364456,12.7381094401,14.975045732020002,11.43322993648,11.43322993648,9.19629364456
72202,9.19629364456,6.95935735264,6.95935735264,5.840889206680001,3.3554044378800003,0.0,3.3554044378800003,0.0,0.0,3.3554044378800003,5.840889206680001,3.3554044378800003,4.72242106072,4.72242106072,6.95935735264,9.19629364456,3.3554044378800003,4.72242106072,11.43322993648,6.95935735264,12.7381094401,14.975045732020002,10.314761790520002,13.856577586060002
72203,10.314761790520002,8.077825498600001,9.19629364456,10.314761790520002,8.077825498600001,6.95935735264,8.077825498600001,8.077825498600001,8.077825498600001,5.840889206680001,5.840889206680001,8.077825498600001,4.72242106072,5.840889206680001,6.95935735264,9.19629364456,17.21198202394,12.7381094401,16.09351387798,12.7381094401,14.975045732020002,16.09351387798,14.975045732020002,19.697466792740002
72204,8.077825498600001,5.840889206680001,6.95935735264,8.077825498600001,6.95935735264,5.840889206680001,9.19629364456,6.95935735264,8.077825498600001,9.19629364456,4.72242106072,14.975045732020002,12.7381094401,12.7381094401,11.43322993648,11.43322993648,13.856577586060002,16.09351387798,13.856577586060002,17.21198202394,16.09351387798,17.21198202394,16.09351387798,14.975045732020002
72205,10.314761790520002,8.077825498600001,11.43322993648,8.077825498600001,8.077825498600001,8.077825498600001,9.19629364456,9.19629364456,9.19629364456,10.314761790520002,10.314761790520002,11.43322993648,12.7381094401,11.43322993648,10.314761790520002,11.43322993648,12.7381094401,16.09351387798,13.856577586060002,12.7381094401,16.09351387798,14.975045732020002,17.21198202394,16.09351387798
72206,18.3304501699,14.975045732020002,11.43322993648,10.314761790520002,11.43322993648,11.43322993648,16.09351387798,13.856577586060002,13.856577586060002,13.856577586060002,16.09351387798,19.697466792740002,17.21198202394,17.21198202394,18.3304501699,20.8159349387,17.21198202394,18.3304501699,17.21198202394,19.697466792740002,23.052871230620003,17.21198202394,14.975045732020002,16.09351387798
72210,6.58653463732,4.266748853106667,1.11846814596,1.11846814596,1.11846814596,1.11846814596,1.11846814596,0.0,1.11846814596,2.6926084995333337,7.33218006796,8.82347092924,9.196293644559999,14.229400301380002,11.930326890240002,12.675972320880001,11.122544340380001,7.994976006306668,5.758039714386666,7.622153290986668,9.19629364456,15.741403535733335,16.4663365933,17.667654231553332
72211,6.95935735264,4.72242106072,4.72242106072,3.3554044378800003,3.3554044378800003,3.3554044378800003,0.0,0.0,0.0,0.0,6.95935735264,3.3554044378800003,6.95935735264,9.19629364456,5.840889206680001,5.840889206680001,9.19629364456,8.077825498600001,8.077825498600001,5.840889206680001,9.19629364456,10.314761790520002,11.43322993648,12.7381094401
