station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,79.58,79.64,79.58,79.58,79.88000000000001,78.98,78.68,78.62,79.03999999999999,78.74,79.52,79.52,79.52,80.78,81.98,83.18,85.33999999999999,85.33999999999999,85.28000000000002,83.48,82.58,79.46,78.25999999999999,78.86
69052,80.71999999999998,79.94,79.58,79.58,79.16000000000001,78.80000000000001,79.46,79.58,77.83999999999999,77.06,76.7,75.56,75.62,75.68,76.04,75.86000000000001,76.16000000000001,75.62,76.64,76.58,76.46,77.54,78.02,78.56
72201,84.91999999999999,84.91999999999999,86.0,84.91999999999999,84.91999999999999,84.91999999999999,84.91999999999999,84.91999999999999,84.91999999999999,84.91999999999999,84.02,84.02,84.02,84.91999999999999,87.08000000000001,86.0,86.0,87.08000000000001,87.08000000000001,86.0,86.0,86.0,86.0,84.91999999999999
72202,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.94,84.91999999999999,84.91999999999999,87.08000000000001,87.08000000000001,87.98,89.06,87.08000000000001,87.08000000000001,86.0,84.02
72203,82.94,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,82.04,78.98,80.06,78.08,78.98,78.98,82.94,82.94,86.0,84.91999999999999,87.08000000000001,87.08000000000001,87.08000000000001,84.02,82.94
72204,82.94,82.94,82.94,82.94,82.94,82.94,82.94,82.04,82.94,82.94,82.94,82.04,82.94,82.94,84.91999999999999,86.0,89.96000000000001,89.96000000000001,89.96000000000001,91.03999999999999,91.03999999999999,89.06,89.96000000000001,87.98
72205,80.96,80.06,80.06,78.98,78.98,78.08,78.08,78.98,78.98,78.98,78.98,78.98,78.98,80.06,82.94,86.0,86.0,89.06,87.98,87.98,77.0,80.96,84.02,82.94
72206,80.06,80.06,80.96,80.96,80.06,80.06,80.06,78.98,78.98,80.06,78.98,78.98,80.06,82.04,82.94,86.0,84.91999999999999,84.02,86.0,84.02,84.02,82.94,80.96,80.06
72210,80.66000000000001,81.2,81.14,79.69999999999999,77.98,79.16000000000001,79.39999999999999,80.0,80.24,80.48,79.82,80.0,81.08,80.42,80.96,81.68,83.84,84.44,84.2,84.86,83.24,82.58,82.02,81.5
72211,82.94,84.02,82.94,82.94,77.0,80.06,80.06,80.96,80.96,80.96,80.96,80.96,80.96,80.96,82.04,82.94,86.0,84.91999999999999,84.91999999999999,84.91999999999999,84.02,80.96,82.04,80.96
72212,78.08,75.38,75.02,75.74000000000001,77.54,77.0,78.25999999999999,78.08,78.08,77.72,78.25999999999999,77.54,78.44,78.98,77.18,77.72,78.25999999999999,78.25999999999999,78.25999999999999,78.98,80.42,79.7,79.88,80.06
72213,75.74000000000001,76.1,76.46,77.0,76.64,76.64,76.64,76.64,76.64,77.0,76.64,76.46,76.82,78.08,80.06,81.68,83.66,83.84,85.1,82.4,83.3,80.42,79.88,80.6
72214,80.96,80.06,78.98,78.98,80.06,78.98,78.98,78.98,78.08,78.08,78.98,78.98,77.0,77.0,78.08,75.92,75.92,80.06,78.98,80.06,78.98,78.98,78.98,80.06
72220,82.04,82.04,82.94,82.94,82.94,82.94,78.98,80.06,80.06,80.96,80.06,78.08,78.98,80.06,80.06,80.96,80.96,80.06,77.66000000000001,77.36,76.64,76.64,77.36,78.02
72221,80.6,79.88,79.52,79.16,78.98,78.62,79.16,79.52,77.72,76.82,76.46,75.56,75.56,75.74000000000001,75.92,75.74000000000001,75.74000000000001,75.74000000000001,75.92,76.46,76.1,77.36,77.0,78.08
72222,82.04,80.96,80.06,76.52,78.98,80.06,76.82000000000001,77.78,78.98,78.98,78.08,77.0,77.0,75.2,75.92,77.0,77.0,78.8,80.6,80.06,80.96,82.94,82.94,80.6
74756,80.96,80.06,78.98,78.98,78.98,78.98,78.98,78.98,78.98,78.98,78.98,78.98,80.06,82.04,80.96,82.04,84.02,84.91999999999999,84.91999999999999,87.08000000000001,82.04,80.06,80.96,80.96
74775,80.96,79.7,79.52,79.16,79.7,80.24000000000001,80.42,77.72,76.46,75.2,76.46,75.74000000000001,75.38,75.56,76.64,77.18,77.18,77.0,77.0,76.33999999999999,75.98,76.33999999999999,77.36,77.66000000000001
74776,80.06,78.98,78.08,78.08,78.98,78.98,78.98,78.98,80.06,78.08,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,77.0,75.92,75.02,75.02,75.92
74777,80.6,79.88,79.16,79.52,79.52,78.8,79.16,79.16,77.72,77.36,76.64,75.2,75.38,75.38,75.2,75.92,75.74000000000001,75.2,77.0,76.28,76.28,77.18,78.08,78.62
74781,75.56,76.1,76.64,76.82,77.0,77.54,78.08,78.08,77.9,77.54,77.36,77.0,77.18,77.9,79.34,80.6,80.78,80.6,78.8,77.72,77.0,77.18,77.18,77.0
74782,80.96,80.96,80.96,80.96,80.96,80.06,80.06,80.06,80.06,80.06,80.06,80.06,80.96,82.04,82.94,84.02,84.02,82.94,82.94,82.94,82.94,78.08,78.98,80.06
74783,82.94,82.94,82.94,82.94,82.94,82.94,82.94,82.94,82.94,82.94,82.94,82.04,82.94,84.02,84.91999999999999,84.91999999999999,87.08000000000001,89.06,87.98,89.06,87.98,87.98,86.0,84.91999999999999
74787,80.06,80.06,80.96,80.96,80.06,78.98,78.98,78.98,78.98,78.98,78.98,78.98,80.06,80.96,80.96,84.91999999999999,87.08000000000001,86.0,87.08000000000001,84.91999999999999,84.91999999999999,77.0,75.02,75.92
74788,79.34,80.96,80.78,80.42,76.82,78.62,79.34,79.34,80.06,79.88,80.6,80.24000000000001,80.6,80.6,81.32,82.4,84.38000000000001,83.3,84.38000000000001,84.56,82.4,82.4,81.68,81.86
74793,82.04,82.04,82.04,80.96,80.96,80.06,80.06,80.06,80.96,80.96,80.96,80.96,80.96,82.04,82.94,84.91999999999999,86.0,87.08000000000001,89.06,80.96,87.08000000000001,87.08000000000001,84.91999999999999,82.04
74794,82.22,82.04,82.22,82.22,82.04,81.86,82.22,82.22,81.86,82.04,82.22,82.4,82.58,83.3,84.91999999999999,86.36,87.08000000000001,86.72,86.36,86.9,86.18,84.56,83.84,83.3
74795,82.75999999999999,81.68,81.5,81.86,82.04,82.22,82.4,82.4,82.4,82.75999999999999,82.58,82.58,82.75999999999999,83.3,84.38000000000001,85.1,88.34,85.46000000000001,85.82,86.53999999999999,85.82,85.28,84.38000000000001,84.02
74796,81.38,81.02,80.0,79.16000000000001,78.32,78.2,78.92,78.92,79.10000000000001,78.98,78.98,80.3,80.18,81.32,82.58,84.67999999999999,87.02,88.28000000000002,88.16000000000001,89.72000000000001,85.88,85.94,85.39999999999999,82.22
DFSW4,77.96,76.94000000000001,76.76,76.64,77.66000000000001,77.3,78.08,78.32,78.32000000000001,76.33999999999999,75.56,75.08,75.02,75.38,75.74,75.44,75.44,75.38,75.8,75.67999999999999,75.49999999999999,75.86,75.74,77.24
F5PS0,77.42,77.66000000000001,76.76,77.36,77.06,77.06,77.06,77.66000000000001,78.62,77.36,77.60000000000001,77.60000000000001,77.0,77.0,75.8,76.4,75.8,75.8,75.8,75.8,75.44000000000001,75.44,75.02,75.68
G93KN,77.89999999999999,77.3,77.42,77.42,77.78,77.78,77.84,77.78,78.02,77.89999999999999,76.82,76.58,76.46,76.04,76.22000000000001,76.22000000000001,76.10000000000001,76.04,76.16000000000001,76.16000000000001,75.68,75.44,75.02,75.68
GDDIA,81.98,82.27999999999999,82.64,82.33999999999999,82.94,82.94,83.3,83.3,83.0,82.63999999999999,82.7,82.7,82.7,83.6,85.63999999999999,86.36000000000001,86.0,86.36000000000001,87.02,86.66000000000001,86.3,85.7,84.98,83.96
