station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,89.33333333333333,88.33333333333333,88.33333333333333,89.33333333333333,91.66666666666667,94.0,93.33333333333333,94.33333333333333,95.33333333333333,97.33333333333333,96.66666666666667,96.0,98.0,86.33333333333333,94.0,84.55555555555556,69.1111111111111,66.0,61.0,52.0,55.666666666666664,57.0,65.66666666666667,77.33333333333333
69052,86.66666666666667,86.66666666666667,85.66666666666667,88.66666666666667,87.0,85.66666666666667,87.0,95.33333333333333,94.33333333333333,94.66666666666667,94.66666666666667,95.66666666666667,94.0,86.66666666666667,86.0,86.0,84.0,82.0,82.33333333333333,81.33333333333333,79.0,75.66666666666667,78.66666666666667,80.33333333333333
72201,70.0,68.0,72.0,72.0,70.0,72.0,72.0,74.0,74.0,74.0,69.0,74.0,79.0,79.0,68.0,65.0,65.0,63.0,63.0,65.0,67.0,65.0,68.0,72.0
72202,79.0,74.0,74.0,79.0,79.0,85.0,88.0,90.0,90.0,91.0,90.0,90.0,96.0,85.0,77.0,74.0,67.0,70.0,67.0,70.0,67.0,72.0,77.0,79.0
72203,76.0,79.0,74.0,74.0,79.0,82.0,82.0,88.0,84.0,84.0,97.0,100.0,100.0,97.0,82.0,74.0,70.0,72.0,65.0,65.0,65.0,67.0,74.0,79.0
72204,79.0,79.0,79.0,79.0,79.0,82.0,84.0,88.0,87.0,91.0,93.0,94.0,94.0,91.0,84.0,72.0,70.0,70.0,68.0,68.0,67.0,72.0,77.0,76.0
72205,82.0,84.0,91.0,91.0,91.0,94.0,97.0,94.0,100.0,96.0,100.0,100.0,100.0,100.0,88.0,76.0,65.0,61.0,56.0,59.0,55.0,57.0,59.0,74.0
72206,85.0,84.0,90.0,94.0,94.0,96.0,94.0,91.0,97.0,96.0,94.0,94.0,97.0,94.0,90.0,79.0,68.0,59.0,53.0,51.0,48.0,51.0,58.0,79.0
72210,77.66666666666667,86.33333333333333,88.66666666666667,93.66666666666667,95.33333333333333,92.0,91.33333333333333,90.0,92.33333333333333,90.44444444444444,91.22222222222223,91.66666666666667,91.22222222222223,90.0,89.0,83.0,75.33333333333333,68.66666666666667,63.666666666666664,59.333333333333336,61.0,61.666666666666664,62.333333333333336,69.33333333333333
72211,77.0,74.0,79.0,71.0,74.0,79.0,82.0,85.0,88.0,88.0,87.0,87.0,87.0,82.0,82.0,74.0,72.0,63.0,63.0,57.0,55.0,53.0,58.0,64.0
