id,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
1,50.96,50.48,51.20000000000001,51.32,51.02,52.34,52.70000000000001,53.120000000000005,53.120000000000005,53.84,53.6,54.14000000000001,54.74,55.339999999999996,59.660000000000004,62.660000000000004,65.72,67.88000000000001,68.48,66.98,66.92,65.42,63.86000000000001,62.36000000000001
2,53.78,48.26,46.94,47.35999999999999,48.620000000000005,50.300000000000004,50.120000000000005,50.12,48.5,48.44,47.24,46.28,46.64000000000001,45.74,48.14000000000001,50.96,55.04,59.24,63.79999999999999,64.88,65.24,65.89999999999999,65.12,64.16
3,71.06,71.06,71.06,69.98,69.08,69.08,69.08,68.0,68.0,68.0,68.0,69.08,69.98,69.98,71.06,71.96,73.04,73.94,75.02,75.92,75.02,73.94,71.96,71.96
4,71.96,71.06,71.06,71.06,71.06,71.06,71.06,71.06,71.06,71.06,71.06,71.06,71.06,71.06,73.04,75.02,75.92,75.92,75.02,75.92,77.0,75.92,73.94,73.04
5,69.98,69.98,69.98,69.08,69.08,69.08,69.08,71.06,69.08,69.08,69.08,69.08,69.08,69.08,69.98,71.06,71.96,73.04,73.94,73.04,73.04,73.04,71.96,71.06
6,66.02,66.02,66.02,66.02,64.94,66.02,64.94,66.02,66.02,66.02,66.02,66.02,66.92,68.0,69.98,71.96,71.96,73.94,73.94,75.02,75.02,73.94,71.06,69.98
7,60.980000000000004,57.92,55.94,53.06,53.06,51.98,50.0,50.0,48.92,53.06,53.06,53.96,53.06,57.02,62.059999999999995,68.0,69.08,73.04,73.94,73.04,71.96,69.08,69.08,66.92
8,46.4,44.06,42.08,42.980000000000004,42.08,42.980000000000004,44.06,42.980000000000004,39.92,41.0,42.08,42.08,42.980000000000004,44.96,50.0,59.0,62.059999999999995,66.02,66.02,66.92,64.04,66.02,62.059999999999995,57.92
9,62.419999999999995,61.22,59.35999999999999,57.199999999999996,55.64000000000001,54.14000000000001,52.580000000000005,52.580000000000005,51.68,51.68,51.68,51.98,51.919999999999995,53.54,57.25999999999999,61.94,66.08,70.39999999999999,72.74000000000001,73.22,72.68,72.62,70.15999999999998,68.36
10,64.94,62.959999999999994,60.980000000000004,57.92,55.94,55.04,53.06,53.06,53.06,51.98,53.06,53.96,55.04,55.04,59.0,64.94,69.08,71.96,75.92,75.92,75.92,75.92,73.94,73.04
11,55.22,52.16,49.64,47.48,46.04,44.78,44.239999999999995,43.519999999999996,40.64,42.08,42.260000000000005,39.56,38.12,37.22,46.4,53.24,62.42,67.46,70.34,71.24000000000001,71.06,71.06,69.44,66.92
12,51.8,48.379999999999995,44.239999999999995,40.46,37.04,38.3,34.16,35.42,32.36,34.34,31.82,33.8,35.42,36.68,45.32,52.34,56.84,61.88,64.94,65.48,65.66,65.66,63.14,59.9
13,55.94,51.08,46.04,46.94,42.980000000000004,42.980000000000004,41.0,33.98,41.0,44.96,44.06,42.980000000000004,44.06,44.06,48.02,53.06,57.02,62.959999999999994,66.02,68.0,69.08,69.08,68.0,66.02
14,51.08,50.0,50.0,46.94,48.02,53.06,51.98,50.0,48.92,44.96,44.06,41.0,39.92,39.92,44.96,53.96,59.0,60.08,64.94,66.02,66.02,64.94,64.94,64.04
15,55.58,50.18,47.48,46.04,45.5,48.56,47.66,48.56,46.4,46.04,44.239999999999995,44.239999999999995,44.42,44.239999999999995,46.22,49.64,55.4,59.9,63.86,65.3,65.48,65.48,64.22,62.959999999999994
16,48.02,42.980000000000004,42.08,39.02,41.0,46.94,50.0,50.0,51.08,50.0,48.92,48.92,48.92,48.02,50.0,51.98,55.94,60.08,60.08,60.980000000000004,60.980000000000004,62.059999999999995,60.08,59.0
17,48.02,46.04,44.96,44.06,42.980000000000004,42.980000000000004,42.980000000000004,44.06,42.980000000000004,42.980000000000004,44.06,44.06,44.06,46.04,51.08,57.92,64.94,66.92,69.98,69.98,68.0,69.08,66.02,62.059999999999995
18,55.76,54.14,52.16,50.0,48.2,47.3,45.86,45.5,43.7,42.260000000000005,41.36,41.0,40.46,40.82,42.8,48.379999999999995,55.94,61.16,64.75999999999999,68.18,68.0,66.74000000000001,65.66,63.86
19,51.98,46.04,44.06,42.980000000000004,39.92,39.92,37.94,37.04,33.98,35.06,35.96,35.06,33.98,35.96,42.08,48.02,53.96,60.08,64.04,66.92,68.0,66.92,66.92,64.94
20,53.78,45.68,43.34,44.96,47.3,50.36,49.64,49.82,49.1,49.28,47.48,46.58,46.58,46.04,48.2,50.18,54.68,57.74,61.519999999999996,63.32,64.22,64.22,64.22,63.5
21,49.82,46.4,47.120000000000005,44.78,42.8,40.64,36.32,37.22,35.96,37.04,38.12,38.3,35.78,36.86,44.06,50.0,57.2,61.7,65.66,67.64,67.1,66.38,65.3,63.14
22,50.0,50.0,50.0,50.0,50.0,51.98,51.98,51.98,53.06,55.04,55.94,55.94,55.94,55.94,60.08,60.980000000000004,64.04,66.02,64.94,64.04,62.959999999999994,66.02,64.94,62.959999999999994
23,69.08,69.08,69.98,69.98,69.98,69.98,69.98,69.08,69.08,69.08,69.08,69.08,69.08,69.08,69.98,71.06,71.06,73.04,75.02,73.94,73.04,73.04,71.96,71.06
24,55.94,55.94,57.02,59.0,59.0,59.0,60.08,59.0,60.08,59.0,60.08,60.980000000000004,60.08,62.059999999999995,64.94,66.92,69.08,69.98,68.0,69.98,69.08,68.0,66.02,64.94
25,62.6,60.8,59.0,57.2,55.4,53.6,51.8,51.8,50.0,50.0,50.0,50.0,49.82,51.8,58.459999999999994,63.14,68.18,72.68,75.74000000000001,76.46,75.92,75.38,72.86,70.34
26,62.059999999999995,60.08,57.92,55.04,53.06,51.08,51.08,50.0,51.08,51.08,51.08,51.08,50.0,53.06,59.0,66.02,69.98,71.96,71.96,73.04,71.96,71.96,71.06,68.0
27,62.78,61.7,62.42,62.42,62.42,62.42,62.059999999999995,62.6,62.42,62.959999999999994,63.14,63.68,64.58,64.75999999999999,66.02,67.46,70.34,69.44,70.88,70.7,68.9,68.72,67.64,66.2
28,63.32,63.32,63.32,63.14,63.68,63.14,63.5,63.68,63.32,63.5,63.68,64.04,64.22,64.94,67.82,68.9,70.16,70.7,69.44,69.08,69.25999999999999,67.82,66.92,65.84
29,62.54,60.85999999999999,60.379999999999995,58.46,57.620000000000005,57.080000000000005,56.66,54.98,56.6,56.29999999999999,56.48,55.879999999999995,56.66,59.06,64.75999999999999,68.60000000000001,71.3,72.67999999999999,74.0,73.94000000000001,73.76,73.1,70.7,67.7
30,45.44,40.339999999999996,37.58,36.32,36.68,33.98,37.28,38.18,37.76,38.12,38.48,37.7,38.36,38.36,43.22,49.339999999999996,55.94,61.099999999999994,64.7,66.2,67.39999999999999,66.67999999999999,65.83999999999999,63.07999999999999
31,51.26,45.68,43.22,41.660000000000004,40.04,39.44,37.58,37.279999999999994,35.059999999999995,35.42,34.52,34.22,33.86,35.12,41.96,49.34,56.720000000000006,61.160000000000004,65.48,67.64,68.60000000000001,68.83999999999999,67.64,64.58
32,50.6,46.46,44.419999999999995,45.26,42.919999999999995,41.9,40.04,39.56,37.28,36.080000000000005,35.96,35.66,35.72,36.26,41.6,47.84,53.54,59.48,63.98,66.98,66.08,65.24000000000001,65.06,63.379999999999995
33,70.04,69.68,69.02,68.36000000000001,67.69999999999999,67.33999999999999,67.33999999999999,67.04,66.68,66.38,65.66000000000001,65.66000000000001,66.02000000000001,66.32000000000001,69.02,72.02,74.0,75.26,76.33999999999999,75.92,75.02,74.3,72.68,72.02
34,53.24,47.839999999999996,44.9,44.839999999999996,41.9,41.9,39.98,37.339999999999996,37.46,39.14,38.54,37.88,37.879999999999995,39.14000000000001,44.29999999999999,50.36000000000001,56.660000000000004,61.879999999999995,66.02,68.24000000000001,68.96,68.60000000000001,67.64,65.12
35,70.69999999999999,70.39999999999999,70.7,70.7,70.7,70.7,70.7,70.39999999999999,70.39999999999999,70.39999999999999,70.04,70.39999999999999,70.04,70.39999999999999,71.66000000000001,73.04,74.0,74.66000000000001,75.67999999999999,75.98,75.68,74.66000000000001,73.27999999999999,72.02
36,44.06,42.08,39.92,39.92,44.06,37.94,42.08,41.0,39.02,37.04,35.96,35.96,35.96,37.04,42.08,46.94,53.96,60.08,64.94,64.94,66.02,66.02,66.02,62.959999999999994
37,48.199999999999996,46.34,44.18,43.28,42.68,45.379999999999995,45.14000000000001,44.839999999999996,44.78,44.48,44.72,45.5,45.07999999999999,45.74,52.22,60.02,65.60000000000001,69.32,69.92,69.08,69.92,68.06,66.56,63.98
38,54.68,53.06,50.0,48.379999999999995,45.14,42.980000000000004,42.44,41.0,40.82,41.0,40.46,40.64,41.0,41.9,46.76,52.879999999999995,60.440000000000005,66.2,69.8,71.24000000000001,70.16,71.6,69.8,67.64
39,48.2,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,46.4,48.2,53.6,60.8,64.4,68.0,69.8,66.2,69.8,68.0,64.4,62.6
40,55.04,51.08,48.02,44.96,41.0,39.02,39.92,39.92,42.980000000000004,42.980000000000004,42.08,39.92,41.0,41.0,46.04,51.98,59.0,62.059999999999995,62.959999999999994,66.92,66.92,66.92,66.02,62.959999999999994
41,68.0,66.02,64.94,64.04,62.959999999999994,62.959999999999994,62.059999999999995,60.980000000000004,60.08,59.0,59.0,59.0,59.0,60.08,66.02,71.06,73.94,75.92,75.92,77.0,75.02,75.92,73.94,71.06
42,70.34000000000002,69.98,69.8,69.8,69.68,69.68,69.68,70.34,69.38,69.38,69.08,69.38,69.8,69.8,71.6,71.66,73.4,72.98,73.34,73.4,73.34000000000002,73.34000000000002,71.6,71.6
43,51.8,46.4,44.6,44.6,42.8,42.8,41.0,41.0,37.4,37.4,35.6,35.6,35.6,37.4,42.8,50.0,59.0,62.6,68.0,69.8,69.8,69.8,68.0,64.4
44,50.0,44.6,41.0,37.4,37.4,35.6,33.8,33.8,33.8,33.8,32.0,32.0,32.0,32.0,41.0,50.0,57.2,60.8,64.4,66.2,68.0,69.8,68.0,64.4
45,59.0,57.02,53.96,51.98,51.08,48.92,46.94,46.94,46.94,48.02,48.02,46.94,46.94,48.02,53.96,62.059999999999995,68.0,71.96,75.02,73.94,73.94,73.04,71.06,69.08
46,60.8,59.0,59.0,55.4,53.6,51.8,51.8,50.0,51.8,51.8,51.8,51.8,51.8,53.6,54.98,64.4,69.8,71.6,73.4,73.4,71.6,71.6,69.8,66.2
47,41.0,39.2,37.4,33.8,35.6,35.6,35.6,37.4,41.0,41.0,42.8,42.8,44.6,44.6,48.2,53.6,59.0,60.8,62.6,60.8,60.8,59.0,55.4,53.6
48,46.04,39.02,35.96,33.98,32.0,30.92,33.08,30.92,30.92,33.98,35.96,35.06,35.96,35.96,42.08,50.0,57.02,62.059999999999995,64.94,66.92,69.98,66.92,66.02,62.959999999999994
49,55.4,53.6,51.8,50.0,48.2,48.2,46.4,46.4,46.4,46.4,46.4,46.4,44.6,44.6,55.4,62.6,68.0,69.8,73.4,73.4,71.6,73.4,69.8,68.0
50,63.31999999999999,62.35999999999999,60.379999999999995,58.28,56.6,55.699999999999996,54.32,54.32,54.02,53.66,54.02,54.620000000000005,54.98,56.0,57.98,62.35999999999999,66.02,69.98,72.98,72.62,72.62,72.32,70.33999999999999,68.66000000000001
51,50.0,45.800000000000004,44.6,45.199999999999996,44.0,42.79999999999999,41.6,40.4,37.4,37.4,36.800000000000004,36.800000000000004,36.199999999999996,38.0,44.0,50.6,56.0,61.4,65.0,67.39999999999999,68.0,68.0,66.2,63.800000000000004
52,53.6,51.8,51.8,51.8,50.0,50.0,50.0,48.2,50.0,50.0,48.2,51.8,48.2,50.0,60.8,68.0,69.8,68.0,69.8,69.8,69.8,69.8,68.0,64.4
53,48.02,44.96,42.980000000000004,48.02,46.94,46.04,44.96,44.06,41.0,39.02,37.94,37.94,37.94,37.94,42.08,48.02,53.06,59.0,64.04,66.92,64.94,64.04,64.04,62.959999999999994
54,50.0,46.4,44.6,42.8,41.0,39.2,37.4,37.4,37.4,37.4,37.4,37.4,37.4,41.0,44.6,50.0,53.6,59.0,62.6,64.4,64.4,64.4,62.6,60.8
55,51.98,48.92,50.0,51.08,53.06,51.98,53.06,51.98,50.0,50.0,50.0,48.02,48.92,46.94,50.0,53.06,55.04,60.08,66.02,66.02,66.02,68.0,66.92,66.02
56,48.92,42.08,46.04,48.02,44.96,42.980000000000004,42.980000000000004,42.980000000000004,42.980000000000004,42.08,41.0,41.0,39.02,39.02,44.06,51.08,55.94,60.980000000000004,64.94,66.92,68.0,68.0,66.92,64.94
57,51.98,47.0,44.9,42.080000000000005,40.28,38.84,36.559999999999995,36.92,36.26,34.94,35.48,35.66,35.300000000000004,36.379999999999995,40.88,47.48,53.54,58.580000000000005,62.9,65.54,64.94,64.16,63.68,61.82
58,46.22,39.92,36.86,35.06,33.98,33.08,36.68,42.620000000000005,43.34,43.34,43.519999999999996,42.08,43.16,42.08,45.5,51.08,56.84,61.16,64.22,66.74000000000001,66.2,67.1,65.48,63.32
59,59.0,59.0,54.26,54.620000000000005,54.02,54.32,54.68,53.72,55.04,54.68,54.080000000000005,55.94,62.6,58.22,62.6,66.2,66.2,68.0,68.0,69.8,68.0,68.0,66.14,65.17999999999999
60,70.34000000000002,69.98,69.92,69.62,69.62,69.62,69.62,70.28000000000002,69.62,69.62,68.71999999999998,69.38,69.56,69.62,70.88,71.65999999999998,72.80000000000001,72.98,73.34000000000002,73.16000000000001,73.76,73.46,72.32000000000001,71.42
61,48.2,48.2,48.2,50.0,50.0,50.0,50.0,49.339999999999996,51.8,51.8,51.8,51.8,53.6,53.6,55.339999999999996,57.2,60.8,60.8,60.8,63.32,59.0,59.0,59.0,57.2
62,68.0,66.02,64.94,64.04,62.959999999999994,62.059999999999995,62.059999999999995,60.980000000000004,60.08,59.0,57.92,57.92,59.0,60.08,64.94,69.98,73.94,73.94,77.0,75.92,75.92,75.02,73.94,71.06
63,66.02,66.02,64.94,64.94,66.02,66.02,64.94,64.94,64.94,64.94,64.94,64.94,66.02,66.92,66.92,69.08,69.98,71.06,73.94,71.06,71.06,73.04,69.98,66.02
64,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.98,69.08,69.08,69.08,69.08,69.08,69.98,71.06,71.96,73.04,73.94,73.04,75.92,73.94,73.04,73.04,71.06
65,51.08,42.980000000000004,39.92,35.96,33.98,32.0,30.92,30.92,30.02,30.02,30.02,30.02,30.92,32.0,41.0,48.92,55.04,59.0,60.980000000000004,64.04,64.94,66.02,64.94,62.959999999999994
66,48.800000000000004,47.54,45.379999999999995,44.48,43.879999999999995,47.24,47.0,46.699999999999996,47.0,47.35999999999999,47.9,51.68,48.26,48.32,54.379999999999995,60.080000000000005,65.48,68.65999999999998,68.3,68.36000000000001,67.63999999999999,67.39999999999999,66.74,64.10000000000001
67,46.4,48.2,44.6,41.0,37.4,35.6,33.8,33.8,33.8,32.0,32.0,33.8,33.8,35.6,41.0,50.0,55.4,60.8,64.4,66.2,68.0,64.4,62.6,60.8
68,70.52,70.34,69.44,69.44,70.16,70.16,69.98,69.8,69.62,69.98,70.16,70.16,70.16,70.52,71.96,73.4,73.94,74.84,75.2,75.38,74.66,73.22,72.5,71.24000000000001
69,71.06,71.06,71.06,71.06,71.06,71.06,71.06,71.06,71.06,71.06,69.98,71.06,69.98,71.06,71.96,73.04,75.02,75.02,77.0,78.08,77.0,75.02,73.94,71.96
70,69.32,66.67999999999999,64.94,64.34000000000002,63.31999999999999,62.66,62.35999999999999,61.339999999999996,60.379999999999995,59.660000000000004,59.300000000000004,59.96,59.660000000000004,60.73999999999999,67.64,72.32000000000001,73.64,74.96,76.28,75.62,75.32,74.96,73.27999999999999,70.7
71,55.4,53.6,51.8,50.0,48.2,48.2,46.4,46.4,46.4,46.4,46.4,46.4,44.6,46.4,51.8,60.8,68.0,71.6,71.6,71.6,73.4,71.6,69.8,68.0
72,62.059999999999995,60.08,57.92,55.94,55.04,53.96,55.04,55.04,55.94,55.94,55.04,55.94,55.94,57.02,62.959999999999994,68.0,73.04,73.04,73.04,75.02,71.96,69.98,69.08,66.92
