id,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
1,82.0,89.66666666666667,91.33333333333333,95.33333333333333,98.0,98.33333333333333,97.66666666666667,97.0,97.0,97.33333333333333,97.33333333333333,98.66666666666667,97.66666666666667,97.0,89.0,81.66666666666667,78.66666666666667,67.66666666666667,59.666666666666664,58.666666666666664,60.333333333333336,62.333333333333336,67.0,72.66666666666667
2,90.0,90.33333333333333,91.33333333333333,90.66666666666667,91.33333333333333,90.66666666666667,91.66666666666667,94.0,94.33333333333333,93.66666666666667,94.66666666666667,95.33333333333333,92.66666666666667,88.33333333333333,83.66666666666667,82.66666666666667,80.0,81.0,80.0,79.0,80.66666666666667,82.0,84.33333333333333,86.33333333333333
3,74.0,79.0,75.33333333333333,81.0,77.0,77.66666666666667,87.0,76.0,81.66666666666667,87.0,82.0,82.33333333333333,83.0,82.0,82.0,69.0,60.0,63.0,65.0,58.0,60.0,60.0,67.0,71.0
4,71.0,76.0,76.0,74.0,76.0,79.0,76.0,79.0,74.0,79.0,87.0,82.0,76.0,76.0,69.0,66.0,64.0,60.0,62.0,60.0,66.0,60.0,66.0,66.0
5,76.0,76.0,79.0,79.0,85.0,82.0,79.0,74.0,79.0,82.0,85.0,82.0,79.0,76.0,71.0,69.0,64.0,58.0,62.0,62.0,60.0,65.0,65.0,74.0
6,71.0,74.0,76.0,79.0,79.0,79.0,74.0,79.0,79.0,90.0,82.0,79.0,79.0,77.0,69.0,67.0,64.0,54.0,56.0,52.0,54.0,60.0,65.0,69.0
7,76.0,76.0,84.0,87.0,90.0,93.0,93.0,93.0,97.0,96.0,97.0,96.0,93.0,90.0,79.0,74.0,62.0,64.0,51.0,56.0,49.0,52.0,54.0,58.0
8,78.0,87.0,93.0,93.0,93.0,93.0,96.0,97.0,97.0,97.0,97.0,96.0,96.0,100.0,90.0,74.0,66.0,58.0,60.0,60.0,53.0,60.0,64.0,66.0
9,62.333333333333336,63.333333333333336,68.66666666666667,73.66666666666667,76.0,82.66666666666667,87.0,87.44444444444444,89.55555555555556,90.0,90.0,91.77777777777777,93.0,92.1111111111111,86.0,75.33333333333333,64.33333333333333,59.666666666666664,54.333333333333336,52.666666666666664,48.666666666666664,52.333333333333336,57.666666666666664,71.0
10,48.0,53.0,58.0,64.0,69.0,74.0,76.0,79.0,81.0,81.0,81.0,84.0,87.0,87.0,76.0,69.0,60.0,53.0,49.0,46.0,42.0,40.0,43.0,69.0
