station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,79.66666666666667,81.0,88.66666666666667,92.33333333333333,88.66666666666667,96.33333333333333,94.66666666666667,97.33333333333333,95.66666666666667,97.33333333333333,97.66666666666667,98.66666666666667,99.0,99.0,91.66666666666667,81.66666666666667,71.66666666666667,71.0,74.33333333333333,71.0,66.66666666666667,66.66666666666667,78.0,90.66666666666667
69052,79.66666666666667,84.0,87.33333333333333,89.66666666666667,87.66666666666667,90.66666666666667,89.66666666666667,89.33333333333333,90.66666666666667,90.66666666666667,91.0,92.0,93.0,91.66666666666667,82.0,67.33333333333333,57.0,49.0,46.666666666666664,47.666666666666664,48.0,50.666666666666664,53.333333333333336,62.666666666666664
72201,74.0,71.0,74.0,74.0,71.0,71.0,71.0,74.0,76.0,79.0,79.0,79.0,79.0,79.0,76.0,74.0,77.0,84.0,91.0,79.0,74.0,72.0,72.0,74.0
72202,69.0,69.0,69.0,69.0,71.0,71.0,71.0,71.0,71.0,76.0,76.0,76.0,76.0,76.0,69.0,62.0,64.0,64.0,67.0,65.0,62.0,65.0,69.0,71.0
72203,64.0,64.0,59.0,61.0,68.0,68.0,66.0,68.0,68.0,68.0,71.0,71.0,73.0,69.0,69.0,60.0,56.0,58.0,60.0,58.0,60.0,62.0,69.0,71.0
72204,61.0,78.0,86.0,90.0,90.0,90.0,93.0,90.0,93.0,93.0,93.0,93.0,96.0,90.0,76.0,58.0,58.0,60.0,62.0,64.0,65.0,66.0,74.0,76.0
72205,73.0,78.0,84.0,90.0,90.0,90.0,93.0,96.0,96.0,96.0,96.0,96.0,96.0,96.0,87.0,73.0,60.0,54.0,50.0,44.0,45.0,50.0,66.0,73.0
72206,87.0,90.0,89.0,93.0,93.0,96.0,97.0,93.0,93.0,96.0,97.0,93.0,96.0,93.0,86.0,81.0,68.0,62.0,56.0,56.0,64.0,76.0,78.0,87.0
72210,71.0,74.33333333333333,78.66666666666667,81.33333333333333,81.33333333333333,87.66666666666667,91.0,90.55555555555556,92.33333333333333,93.0,93.0,93.0,93.33333333333333,93.0,92.22222222222223,85.0,80.33333333333333,71.33333333333333,64.0,60.333333333333336,60.666666666666664,58.333333333333336,57.333333333333336,71.66666666666667
72211,75.0,78.0,80.0,75.0,75.0,84.0,86.0,90.0,90.0,90.0,90.0,90.0,93.0,90.0,84.0,75.0,71.0,64.0,54.0,58.0,58.0,60.0,58.0,71.0
72212,86.0,83.0,91.0,93.0,93.0,94.0,93.0,96.0,96.0,95.0,97.0,96.0,96.0,98.0,87.0,72.0,66.0,59.0,55.0,50.0,47.0,51.0,62.0,86.0
72213,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,88.0,72.0,57.0,47.0,46.0,46.0,46.0,53.0,90.0
72214,83.0,86.0,90.0,93.0,96.0,97.0,96.0,96.0,96.0,97.0,93.0,96.0,96.0,93.0,86.0,75.0,59.0,52.0,53.0,53.0,49.0,48.0,48.0,68.0
