station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,61.46,61.16,59.72,59.18000000000001,58.52,58.4,58.28,58.76,58.28,57.919999999999995,57.31999999999999,55.339999999999996,55.28,54.31999999999999,56.839999999999996,59.6,60.85999999999999,63.68000000000001,65.18,66.14,66.14,66.14,63.68000000000001,59.35999999999999
69052,54.86000000000001,53.35999999999999,51.68000000000001,51.080000000000005,50.72,50.54,52.04,52.16,52.1,52.339999999999996,51.98,51.5,50.18000000000001,48.74,51.07999999999999,54.26,57.080000000000005,59.35999999999999,60.56,61.63999999999999,59.72,59.9,58.82,55.28
72201,71.96,73.04,73.04,73.04,73.04,73.04,73.94,73.94,73.94,73.04,73.04,73.04,73.04,73.94,75.02,75.92,77.0,78.98,78.98,78.98,78.98,78.08,77.0,75.02
72202,69.98,69.08,69.08,69.08,69.08,69.08,69.08,69.98,69.08,69.08,69.08,69.08,69.08,69.08,71.06,73.04,75.02,75.02,75.02,77.0,75.92,75.92,75.92,75.02
72203,68.0,68.0,68.0,68.0,68.0,68.0,68.0,68.0,66.92,66.92,66.92,66.92,64.94,64.94,68.0,73.04,73.94,75.02,75.02,75.02,77.0,75.92,73.94,71.96
72204,69.08,68.0,68.0,66.92,66.92,64.94,62.959999999999994,62.059999999999995,60.08,60.08,57.02,57.02,60.08,62.059999999999995,64.04,68.0,69.98,73.04,73.04,73.04,73.94,71.06,71.06,66.02
72205,64.94,64.04,62.059999999999995,60.08,60.08,60.08,57.92,57.92,55.94,57.92,57.92,57.02,57.02,57.02,59.0,60.08,64.94,64.04,66.92,66.02,66.02,66.02,64.94,64.94
72206,62.059999999999995,62.959999999999994,60.980000000000004,60.980000000000004,57.02,57.92,55.94,55.94,55.94,53.06,51.08,50.0,48.02,50.0,55.04,57.92,60.980000000000004,64.04,64.04,64.94,62.959999999999994,64.94,60.980000000000004,55.94
72210,65.67999999999999,64.44,64.67999999999999,63.44,61.74000000000001,61.73999999999999,62.14000000000001,60.98,60.28,59.79999999999999,60.300000000000004,59.34,61.25999999999999,59.96,63.6,66.52,67.33999999999999,67.64,68.06,69.62,69.44,69.08,66.44,62.660000000000004
72211,66.02,64.94,64.94,64.94,64.94,62.059999999999995,62.059999999999995,60.980000000000004,60.08,60.08,60.08,60.08,62.059999999999995,62.059999999999995,64.04,66.02,66.02,66.92,68.0,69.08,69.98,69.98,66.02,62.959999999999994
72212,60.8,58.1,56.84,59.72,59.18,59.72,59.18,58.64,57.74,54.86,54.14,53.6,51.8,50.9,56.48,59.36,62.059999999999995,65.12,66.74000000000001,66.38,64.94,62.959999999999994,60.440000000000005,57.02
