id,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
1,57.333333333333336,70.0,77.66666666666667,78.0,71.33333333333333,77.66666666666667,77.0,80.33333333333333,87.77777777777777,86.66666666666667,86.33333333333333,83.33333333333333,82.0,70.0,45.666666666666664,37.666666666666664,31.333333333333332,27.666666666666668,22.0,20.0,17.666666666666668,17.0,16.666666666666668,24.666666666666668
2,49.333333333333336,58.333333333333336,57.333333333333336,54.666666666666664,54.333333333333336,53.333333333333336,60.0,59.0,61.333333333333336,59.666666666666664,63.0,69.66666666666667,68.66666666666667,65.0,53.0,34.333333333333336,30.333333333333332,27.333333333333332,24.333333333333332,22.666666666666668,21.0,20.333333333333332,21.333333333333332,22.333333333333332
3,60.0,60.0,63.0,63.0,65.0,67.0,68.0,68.0,70.0,72.0,72.0,70.0,70.0,68.0,64.0,65.0,63.0,59.0,63.0,63.0,65.0,65.0,66.0,66.0
4,54.0,45.0,40.0,37.0,37.0,43.0,62.0,69.0,69.0,75.0,77.0,84.0,84.0,84.0,75.0,64.0,54.0,45.0,42.0,36.0,36.0,34.0,31.0,32.0
5,54.0,60.0,67.0,67.0,74.0,80.0,83.0,89.0,86.0,83.0,86.0,86.0,83.0,74.0,58.0,46.0,39.0,33.0,30.0,29.0,22.0,23.0,24.0,27.0
6,53.0,64.0,66.0,71.0,77.0,86.0,80.0,71.0,82.0,86.0,85.0,89.0,89.0,86.0,60.0,35.0,30.0,27.0,21.0,20.0,18.0,16.0,43.0,50.0
7,33.0,38.0,52.0,59.0,66.0,74.0,74.0,80.0,86.0,86.0,83.0,76.0,66.0,52.0,40.0,33.0,27.0,22.0,23.0,21.0,17.0,16.0,15.0,16.0
8,53.0,63.0,71.0,79.0,79.0,83.0,79.0,76.0,79.0,82.0,82.0,82.0,82.0,70.0,52.0,35.0,29.0,25.0,23.0,22.0,20.0,20.0,21.0,24.0
9,63.0,68.0,68.66666666666667,70.33333333333333,70.66666666666667,69.0,77.33333333333333,76.66666666666667,79.0,79.0,86.0,82.33333333333333,82.0,67.33333333333333,49.0,41.333333333333336,42.0,40.333333333333336,36.666666666666664,31.0,25.0,25.666666666666668,32.333333333333336,45.666666666666664
10,61.0,66.0,68.0,74.0,74.0,74.0,74.0,80.0,90.0,83.0,77.0,74.0,77.0,59.0,44.0,37.0,38.0,34.0,29.0,23.0,19.0,23.0,32.0,44.0
11,58.0,72.0,81.0,89.0,97.0,94.0,95.0,94.0,88.0,93.0,91.0,96.0,83.0,70.0,50.0,34.0,30.0,27.0,21.0,20.0,19.0,18.0,18.0,30.0
12,34.0,55.0,58.0,56.0,55.0,64.0,69.0,81.0,84.0,77.0,70.0,73.0,78.0,55.0,31.0,24.0,21.0,18.0,17.0,15.0,12.0,13.0,12.0,15.0
13,36.0,52.0,61.0,79.0,73.0,85.0,86.0,92.0,92.0,92.0,92.0,68.0,70.0,63.0,50.0,36.0,29.0,25.0,22.0,18.0,20.0,20.0,20.0,21.0
14,66.0,74.0,80.0,86.0,83.0,86.0,90.0,76.0,73.0,74.0,73.0,73.0,73.0,68.0,48.0,33.0,28.0,27.0,24.0,24.0,22.0,23.0,34.0,38.0
15,41.0,64.0,68.0,71.0,68.0,58.0,71.0,63.0,73.0,61.0,66.0,73.0,74.0,68.0,51.0,34.0,29.0,26.0,24.0,21.0,20.0,20.0,20.0,22.0
