station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,74.33333333333333,83.33333333333333,86.0,87.0,88.0,90.33333333333333,85.66666666666667,86.0,89.33333333333333,91.0,91.0,92.33333333333333,92.33333333333333,90.33333333333333,82.66666666666667,69.33333333333333,62.333333333333336,63.666666666666664,63.0,72.33333333333333,62.0,57.666666666666664,56.333333333333336,60.0
69052,94.66666666666667,94.66666666666667,95.0,92.44444444444444,94.33333333333333,95.33333333333333,95.66666666666667,95.33333333333333,95.0,94.0,91.33333333333333,92.0,90.66666666666667,78.33333333333333,74.33333333333333,64.0,48.0,34.333333333333336,32.666666666666664,30.333333333333332,24.666666666666668,22.0,25.333333333333332,26.333333333333332
72201,73.0,73.0,73.0,76.0,76.0,78.0,78.0,82.0,84.0,87.0,90.0,90.0,90.0,87.0,90.0,90.0,84.0,84.0,76.0,71.0,71.0,71.0,73.0,82.0
72202,63.0,64.0,63.0,64.0,70.0,73.0,73.0,78.0,87.0,81.0,81.0,87.0,81.0,78.0,73.0,71.0,64.0,56.0,52.0,51.0,51.0,47.0,47.0,71.0
72203,63.0,66.0,68.0,68.0,73.0,76.0,70.0,87.0,87.0,93.0,93.0,96.0,93.0,90.0,76.0,66.0,60.0,54.0,52.0,47.0,64.0,56.0,52.0,57.0
72204,76.0,73.0,81.0,78.0,90.0,84.0,86.0,87.0,87.0,87.0,90.0,90.0,90.0,93.0,81.0,68.0,60.0,50.0,47.0,45.0,47.0,44.0,50.0,78.0
72205,70.0,72.0,78.0,80.0,80.0,90.0,87.0,97.0,93.0,96.0,96.0,100.0,90.0,90.0,78.0,73.0,68.0,61.0,50.0,50.0,48.0,48.0,50.0,70.0
72206,72.0,78.0,80.0,93.0,93.0,90.0,86.0,93.0,96.0,86.0,86.0,89.0,86.0,89.0,78.0,67.0,75.0,72.0,45.0,38.0,30.0,28.0,24.0,27.0
72210,63.0,67.0,69.0,67.33333333333333,73.66666666666667,75.66666666666667,79.33333333333333,85.0,88.66666666666667,87.33333333333333,84.66666666666667,86.33333333333333,91.0,85.66666666666667,73.0,74.66666666666667,64.33333333333333,61.666666666666664,54.0,53.666666666666664,50.666666666666664,60.666666666666664,69.66666666666667,72.33333333333333
72211,53.0,54.0,60.0,60.0,58.0,60.0,64.0,69.0,75.0,75.0,75.0,78.0,72.0,70.0,63.0,55.0,53.0,50.0,43.0,43.0,47.0,57.0,57.0,66.0
72212,78.0,82.0,92.0,97.0,96.0,97.0,94.0,100.0,99.0,93.66666666666667,89.33333333333333,90.33333333333333,58.0,100.0,98.0,88.0,82.0,80.0,58.0,34.0,32.0,31.0,25.0,27.0
72213,72.0,84.0,80.0,78.0,75.0,89.0,76.0,75.0,74.0,89.0,85.0,86.0,83.0,90.0,91.0,76.0,65.0,39.0,18.0,11.0,9.0,10.0,13.0,17.0
72214,75.0,84.0,89.0,90.0,93.0,93.0,93.0,96.0,100.0,100.0,100.0,100.0,100.0,100.0,87.0,61.0,54.0,42.0,28.0,21.0,20.0,22.0,24.0,27.0
72220,97.0,100.0,100.0,97.0,100.0,100.0,97.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,93.0,73.0,70.0,54.0,42.0,35.0,31.0,24.0,24.0,28.0
72221,100.0,100.0,100.0,94.33333333333333,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,86.0,77.0,61.0,44.0,30.0,35.0,29.0,22.0,22.0,23.0,25.0
72222,84.0,90.0,93.0,93.0,93.0,93.0,90.0,93.0,90.0,93.0,93.0,89.0,89.0,89.0,68.0,52.0,44.0,32.0,26.0,28.0,23.0,23.0,23.0,25.0
74756,69.0,80.0,86.0,86.0,89.0,92.0,93.0,93.0,93.0,93.0,80.0,83.0,93.0,90.0,80.0,72.0,61.0,70.0,68.0,70.0,42.0,36.0,35.0,36.0
74775,83.0,87.0,88.0,89.0,89.0,91.0,91.0,94.0,97.0,98.0,98.0,98.0,87.0,85.0,81.0,59.0,63.0,49.0,33.0,27.0,26.0,28.0,26.0,28.0
74776,72.0,78.0,78.0,84.0,80.0,90.0,93.0,97.0,96.0,96.0,96.0,97.0,83.0,80.0,83.0,66.0,43.0,37.0,28.0,25.0,20.0,21.0,22.0,22.0
74777,100.0,97.0,98.0,99.0,99.0,99.0,100.0,99.0,98.0,98.0,96.0,95.0,92.0,83.0,77.0,68.0,52.0,33.0,30.0,30.0,25.0,23.0,28.0,30.0
74781,72.0,81.0,88.0,86.0,82.0,78.0,78.0,79.0,87.0,95.0,91.0,95.0,99.0,100.0,93.0,72.0,43.0,36.0,23.0,20.0,21.0,24.0,22.0,24.0
74782,72.0,75.0,81.0,80.0,80.0,81.0,87.0,87.0,87.0,84.0,89.0,86.0,86.0,75.0,70.0,63.0,78.0,68.0,70.0,45.0,37.0,33.0,27.0,62.0
74783,68.0,70.0,70.0,73.0,73.0,75.0,78.0,90.0,93.0,90.0,90.0,90.0,90.0,87.0,78.0,71.0,64.0,60.0,54.0,52.0,52.0,71.0,71.0,73.0
74787,72.0,83.0,87.0,90.0,93.0,90.0,93.0,93.0,93.0,97.0,96.0,96.0,100.0,100.0,81.0,70.0,61.0,53.0,51.0,53.0,75.0,80.0,78.0,72.0
74788,70.0,76.0,79.0,76.0,79.0,78.0,80.0,84.0,92.0,87.0,94.0,93.0,92.0,91.0,73.0,70.0,55.0,55.0,52.0,51.0,49.0,63.0,72.0,78.0
