id,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
1,35.54,35.18,33.98,33.26,32.6,30.319999999999997,29.72,28.819999999999997,27.2,27.5,26.179999999999996,26.48,29.72,32.9,36.13999999999999,39.32,42.86000000000001,46.46,48.31999999999999,50.599999999999994,51.919999999999995,50.9,49.4,48.74
2,38.6,37.22,36.68,36.379999999999995,34.580000000000005,33.74,31.76,29.659999999999997,27.26,26.060000000000002,24.74,25.820000000000004,30.2,34.1,36.14000000000001,38.059999999999995,40.22,41.6,42.98,45.800000000000004,47.0,46.28,45.620000000000005,43.88
3,36.44,36.14,35.6,34.52,33.02,31.819999999999997,30.560000000000002,28.88,26.48,25.16,23.060000000000002,23.060000000000002,26.600000000000005,30.26,32.72,35.0,36.13999999999999,37.52,38.06,39.26,40.1,40.58,39.07999999999999,39.199999999999996
4,27.02,25.52,24.98,24.2,24.860000000000003,24.38,25.22,24.62,24.139999999999997,24.26,24.620000000000005,24.080000000000002,24.38,26.060000000000002,27.26,29.72,33.14,33.86000000000001,35.6,36.92,37.22,37.28,38.12,39.080000000000005
5,33.620000000000005,31.939999999999998,29.36,28.040000000000003,27.98,26.600000000000005,28.100000000000005,28.7,29.12,29.599999999999998,29.540000000000003,30.08,31.580000000000002,35.18000000000001,38.6,41.120000000000005,42.79999999999999,44.48,44.660000000000004,44.9,44.84,42.559999999999995,42.08,42.44
6,38.24,36.5,34.699999999999996,32.96,31.7,30.74,29.900000000000002,30.26,31.7,31.52,32.48,33.02,33.68,36.44,37.22,38.059999999999995,39.44,40.46,42.38,42.86000000000001,43.4,42.86000000000001,42.68000000000001,45.379999999999995
7,38.96,37.58,36.919999999999995,36.559999999999995,34.82,33.74,31.88,29.84,27.8,26.840000000000003,25.76,26.900000000000002,30.5,33.86,35.84,37.82,39.620000000000005,40.94,42.440000000000005,44.300000000000004,45.919999999999995,45.98,45.559999999999995,44.6
8,38.300000000000004,35.84,34.28,32.96,31.639999999999997,30.679999999999996,30.320000000000004,29.24,27.92,26.24,23.3,23.78,26.180000000000003,30.98,33.68,35.96,38.9,39.800000000000004,40.82,41.660000000000004,41.9,43.580000000000005,41.839999999999996,40.63999999999999
9,63.379999999999995,63.25999999999999,59.54,57.199999999999996,56.06,54.919999999999995,52.88,52.279999999999994,51.32,50.36000000000001,49.16,47.779999999999994,47.54,47.0,47.29999999999999,50.779999999999994,54.38,58.16,61.16,63.31999999999999,64.52,65.54,65.83999999999999,65.66
10,50.72,47.06,44.24,43.81999999999999,41.0,39.68,38.78,39.5,38.18,37.699999999999996,38.419999999999995,40.580000000000005,41.78,45.26,47.300000000000004,49.580000000000005,51.919999999999995,53.18000000000001,54.199999999999996,54.379999999999995,53.54,52.70000000000001,53.18,52.4
11,73.58,70.64,67.10000000000001,64.64,63.25999999999999,62.6,61.699999999999996,60.919999999999995,60.25999999999999,60.85999999999999,60.68000000000001,59.18,58.879999999999995,58.94,63.14000000000001,69.98,75.08,76.52,79.33999999999999,80.72,83.41999999999999,84.26,82.46,80.06
12,60.31999999999999,55.22,51.44,50.9,49.64000000000001,48.32,48.199999999999996,43.279999999999994,38.84,32.06,33.199999999999996,31.7,29.66,29.060000000000002,28.28,28.22,28.52,27.26,25.28,25.939999999999998,28.040000000000003,28.7,28.52,27.320000000000004
13,66.44,62.419999999999995,61.70000000000001,60.86000000000001,59.06,58.22,57.080000000000005,56.06,55.1,54.56,54.02,53.6,53.6,56.18000000000001,60.800000000000004,64.63999999999999,67.21999999999998,68.77999999999999,70.04,70.04,70.52,69.98,68.48,66.56
14,37.4,35.419999999999995,33.98,32.72,28.94,28.22,27.320000000000004,27.080000000000002,25.52,26.959999999999997,28.100000000000005,29.0,30.679999999999996,33.199999999999996,36.440000000000005,39.62,42.26,44.06,45.31999999999999,46.52,46.76,46.16,45.68,45.02
15,32.48,30.86,29.599999999999998,28.76,27.14,27.2,26.600000000000005,26.42,26.179999999999996,27.320000000000004,27.5,29.600000000000005,31.819999999999997,34.76,36.68,38.72,41.36,42.56,43.94,43.1,42.68,42.02,41.24,39.26
16,73.7,65.0,61.70000000000001,58.699999999999996,57.38,56.36000000000001,54.68,54.02,52.94,52.34,51.98,51.98,51.31999999999999,52.94,61.339999999999996,66.98,71.65999999999998,74.96,77.36,78.68,79.7,80.0,79.7,78.02
17,30.560000000000002,29.599999999999998,28.7,29.12,29.36,29.12,30.26,31.099999999999998,31.040000000000003,31.099999999999998,30.98,31.16,32.0,34.94,38.18,40.04,42.199999999999996,42.79999999999999,42.98,42.440000000000005,39.86,38.300000000000004,38.96,40.4
18,38.12,36.13999999999999,34.699999999999996,33.38,32.48,31.580000000000002,30.74,30.320000000000004,30.74,31.700000000000003,31.820000000000004,32.0,33.02,34.82,36.919999999999995,39.080000000000005,40.94,42.38,43.82,44.36000000000001,44.72,46.1,43.279999999999994,42.02
19,62.23999999999999,57.68000000000001,54.13999999999999,53.48,51.56,51.32,52.52,52.46,52.099999999999994,52.22,54.199999999999996,53.35999999999999,52.63999999999999,53.0,57.5,62.72,65.84000000000002,68.17999999999999,69.32000000000001,70.58,71.77999999999999,71.65999999999998,72.13999999999999,70.33999999999999
20,39.02,36.14,34.16,32.36,31.1,30.02,28.94,29.3,31.1,30.92,32.0,32.36,33.26,36.68,37.58,37.94,38.839999999999996,40.46,44.06,43.7,44.06,44.6,44.6,46.22
21,34.160000000000004,32.839999999999996,31.34,27.36,27.680000000000003,26.599999999999998,24.98,23.419999999999998,22.76,21.74,17.24,17.24,21.92,25.94,27.8,30.439999999999998,32.12,33.8,35.6,36.800000000000004,36.38,36.26,35.0,31.94
22,38.96,37.57999999999999,36.98,35.78,34.52,33.44,30.38,28.099999999999998,27.560000000000002,27.2,26.899999999999995,27.5,31.040000000000003,33.56,35.36,37.580000000000005,38.72,40.94,42.68,45.56,47.06,46.4,45.86000000000001,44.78
23,47.48,44.18000000000001,42.86000000000001,41.36000000000001,39.92,38.42,36.98,34.04,31.16,30.92,29.48,28.639999999999997,30.439999999999998,37.04,44.18,48.74,51.56,55.279999999999994,58.34,60.26,60.98,62.9,61.52,59.18000000000001
24,30.56,29.3,29.48,28.580000000000002,26.42,24.8,24.8,24.98,26.42,25.52,24.98,24.98,25.34,28.04,29.48,32.0,31.82,32.54,32.54,32.54,32.54,33.08,34.88,35.06
25,16.88,14.36,9.32,5.899999999999999,3.740000000000002,1.759999999999998,2.8400000000000034,3.3800000000000026,3.919999999999998,5.359999999999996,4.640000000000004,2.8400000000000034,6.440000000000001,12.2,15.259999999999998,18.14,18.32,17.6,18.68,19.939999999999998,21.2,21.38,22.1,20.84
26,63.20000000000001,61.34,59.70000000000001,58.24,58.18000000000001,58.6,57.23999999999999,55.699999999999996,53.70000000000001,52.48,50.9,49.46,48.9,51.4,52.98,56.72,59.339999999999996,62.21999999999999,64.89999999999999,66.04,67.86,68.26,68.62,67.0
27,35.72,35.300000000000004,33.74,32.78,31.22,29.36,27.200000000000003,24.380000000000006,23.840000000000003,22.34,22.16,21.98,26.540000000000003,28.52,32.18,33.86,36.56,38.419999999999995,40.580000000000005,41.48,43.28,41.839999999999996,41.720000000000006,40.22
28,36.5,35.9,35.35999999999999,34.220000000000006,33.38,32.24,31.040000000000003,29.78,27.919999999999998,26.900000000000002,25.34,25.400000000000002,28.88,30.98,33.5,35.84,36.800000000000004,38.18,39.199999999999996,40.1,41.18,41.78,40.580000000000005,40.34
29,39.14000000000001,38.12,36.38,34.64000000000001,32.96,31.459999999999997,30.5,29.540000000000003,29.540000000000003,29.48,29.36,30.56,31.820000000000004,34.82,34.82,37.63999999999999,38.9,41.300000000000004,39.02,39.26,38.72,39.68,41.24,40.699999999999996
30,58.34,54.31999999999999,51.68000000000001,50.0,49.64000000000001,49.34,48.98,49.28,49.339999999999996,51.02,51.68,51.68,50.35999999999999,50.36000000000001,54.32,57.98,61.34,64.27999999999999,65.3,64.7,64.04,63.02,57.68000000000001,52.64000000000001
31,35.839999999999996,33.68,31.7,30.439999999999998,28.819999999999997,27.38,27.02,25.52,23.72,21.74,20.0,20.599999999999998,23.959999999999997,27.680000000000003,30.919999999999998,33.74,35.839999999999996,37.52,38.599999999999994,39.38,39.14,39.98,39.32,38.06
32,65.06,62.660000000000004,56.300000000000004,54.02,50.35999999999999,50.0,47.6,47.06,45.32,44.96,43.64000000000001,40.64000000000001,41.0,42.68,43.94,49.64000000000001,56.36000000000001,59.0,61.70000000000001,64.64,66.32,67.64,69.98,70.34
33,31.58,30.560000000000002,30.38,29.84,29.12,29.060000000000002,30.320000000000004,30.2,29.72,31.399999999999995,32.12,31.58,32.300000000000004,33.32,34.4,34.94,34.220000000000006,34.82,33.74,34.34,34.76,33.32,34.4,34.4
34,38.18,37.580000000000005,36.56,35.66,33.8,32.36,28.94,26.72,26.48,26.48,26.42,26.540000000000003,29.84,31.459999999999997,33.919999999999995,35.9,38.06,39.92000000000001,42.85999999999999,44.06,46.1,45.379999999999995,45.02,44.120000000000005
35,66.38,65.48,64.33999999999999,63.080000000000005,60.98,58.4,56.24,54.199999999999996,51.25999999999999,48.79999999999999,46.94,44.18,43.94,48.56,50.96,53.419999999999995,55.88,57.98,60.199999999999996,61.4,62.0,62.0,61.64000000000001,59.48
36,34.7,32.18,31.64,31.82,31.46,32.0,32.36,32.72,32.54,32.72,32.9,32.18,34.52,36.32,38.3,40.28,42.08,43.7,42.620000000000005,42.980000000000004,43.7,43.519999999999996,43.519999999999996,45.14
37,38.48,36.14,34.88,33.08,33.8,33.62,32.9,32.54,33.26,34.16,34.16,34.34,35.24,36.86,38.48,40.28,41.54,42.44,42.44,42.8,42.44,43.7,42.260000000000005,41.36
38,36.019999999999996,33.800000000000004,31.880000000000006,30.86,29.599999999999998,28.400000000000002,27.14,25.34,23.600000000000005,21.92,20.24,20.419999999999998,23.659999999999997,27.080000000000002,29.84,33.02,35.0,36.980000000000004,38.0,38.42,38.36,39.199999999999996,38.36,36.98
39,30.86,29.600000000000005,28.52,27.2,26.540000000000003,27.439999999999998,26.0,24.319999999999997,23.959999999999997,26.3,25.580000000000002,26.48,28.22,32.0,35.66,38.06,40.339999999999996,41.72,41.9,41.779999999999994,41.9,39.38,35.6,35.42
40,38.36,37.46,36.68,35.48,33.199999999999996,31.040000000000003,27.200000000000003,26.540000000000003,25.28,26.24,26.179999999999996,26.3,30.38,33.31999999999999,35.599999999999994,37.64000000000001,40.22,42.440000000000005,44.839999999999996,46.4,47.24,47.120000000000005,46.4,46.1
41,37.94,36.68,35.6,34.7,33.08,31.28,29.3,26.42,25.7,23.9,24.8,24.08,28.22,28.94,31.82,34.16,36.32,37.58,40.28,41.36,43.7,42.620000000000005,42.620000000000005,41.0
42,39.26,37.699999999999996,37.099999999999994,36.68,35.120000000000005,34.220000000000006,32.96,30.919999999999998,28.76,28.040000000000003,27.38,28.22,31.459999999999997,34.04,36.26,38.059999999999995,39.86000000000001,41.36000000000001,43.28,45.74,47.18000000000001,46.46,46.34,44.6
43,54.5,52.64000000000001,46.70000000000001,39.68,35.36,31.160000000000007,28.340000000000003,26.419999999999998,24.2,22.58,19.639999999999997,17.18,15.5,14.180000000000001,13.520000000000001,13.219999999999999,14.479999999999999,15.380000000000003,16.400000000000002,18.02,18.919999999999998,19.279999999999998,19.28,19.28
44,38.72,37.4,36.32,35.660000000000004,34.160000000000004,33.68,32.48,29.78,28.099999999999998,26.72,25.76,25.100000000000005,30.92,34.7,36.74,38.96,41.0,43.76,44.48,47.9,48.620000000000005,47.78,47.18000000000001,44.660000000000004
