station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,95.66666666666667,96.66666666666667,96.33333333333333,97.8888888888889,95.66666666666667,96.0,95.66666666666667,95.66666666666667,97.0,96.33333333333333,97.66666666666667,97.66666666666667,93.33333333333333,94.33333333333333,86.33333333333333,77.0,66.0,61.333333333333336,47.666666666666664,44.0,44.666666666666664,51.333333333333336,55.666666666666664,66.66666666666667
69052,72.0,79.66666666666667,82.66666666666667,81.33333333333333,83.0,83.66666666666667,84.0,82.66666666666667,83.66666666666667,86.33333333333333,87.0,88.0,88.66666666666667,90.33333333333333,85.66666666666667,70.66666666666667,61.666666666666664,56.666666666666664,56.333333333333336,55.0,54.333333333333336,54.0,60.0,65.33333333333333
72201,91.0,91.0,91.0,91.0,94.0,94.0,96.0,94.0,96.0,96.0,94.0,96.0,94.0,97.0,91.0,88.0,88.0,85.0,84.0,76.0,82.0,82.0,84.0,84.0
72202,82.0,85.0,85.0,85.0,87.0,91.0,94.0,94.0,96.0,96.0,94.0,94.0,94.0,94.0,94.0,79.0,74.0,67.0,58.0,67.0,71.0,71.0,76.0,74.0
72203,82.0,84.0,84.0,87.0,87.0,87.0,94.0,97.0,93.0,96.0,96.0,96.0,97.0,96.0,94.0,87.0,82.0,76.0,71.0,64.0,64.0,66.0,71.0,71.0
72204,84.0,87.0,90.0,87.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,87.0,93.0,90.0,78.0,73.0,73.0,73.0,76.0,78.0,75.0,73.0,68.0,75.0
72205,100.0,96.0,93.0,96.0,97.0,100.0,97.0,100.0,96.0,96.0,97.0,97.0,97.0,96.0,87.0,78.0,68.0,63.0,55.0,52.0,46.0,46.0,61.0,58.0
72206,96.0,97.0,97.0,97.0,97.0,100.0,97.0,93.0,90.0,86.0,92.0,86.0,93.0,96.0,83.0,64.0,58.0,54.0,48.0,47.0,44.0,44.0,58.0,70.0
72210,93.44444444444444,95.77777777777777,94.77777777777777,96.44444444444444,96.22222222222223,95.55555555555556,97.0,97.0,97.44444444444444,98.0,98.77777777777777,97.77777777777777,95.33333333333333,96.0,98.77777777777777,96.77777777777777,95.44444444444444,92.0,84.0,71.0,66.33333333333333,56.0,56.666666666666664,60.0
72211,90.0,93.0,90.0,93.0,93.0,93.0,97.0,97.0,97.0,96.0,93.0,97.0,93.0,93.0,97.0,93.0,84.0,70.0,61.0,48.0,70.0,66.0,64.0,68.0
72212,31.0,95.66666666666667,95.0,94.33333333333333,96.0,98.0,35.0,95.0,88.0,99.0,95.0,95.0,94.0,93.0,94.0,91.0,70.0,59.0,50.0,46.0,42.0,41.0,39.0,48.0
72213,91.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,90.0,69.0,51.0,41.0,40.0,34.0,32.0,32.0,31.0,41.0
72214,97.0,100.0,96.0,84.0,83.0,86.0,93.0,92.0,93.0,100.0,100.0,100.0,100.0,100.0,100.0,74.0,60.0,56.0,50.0,47.0,44.0,39.0,41.0,45.0
72220,100.0,96.0,100.0,96.0,100.0,100.0,100.0,93.0,100.0,100.0,97.0,93.0,96.0,100.0,92.0,74.0,62.0,54.0,63.0,62.0,67.0,67.0,70.0,75.0
72221,72.0,79.0,84.0,82.0,87.0,86.0,88.0,86.0,88.0,90.0,92.0,93.0,94.0,95.0,88.0,71.0,63.0,57.0,60.0,56.0,54.0,51.0,58.0,66.0
72222,81.0,87.0,84.0,83.0,86.0,80.0,80.0,77.0,80.0,86.0,86.0,93.0,93.0,93.0,83.0,72.0,62.0,55.0,50.0,52.0,56.0,60.0,62.0,67.0
74756,93.0,93.0,96.0,93.0,97.0,97.0,96.0,93.0,90.0,90.0,90.0,90.0,89.0,89.0,77.0,69.0,62.0,56.0,48.0,42.0,38.0,36.0,38.0,48.0
74775,86.0,83.0,93.0,93.0,83.0,83.0,86.0,86.0,87.0,88.0,89.0,89.0,90.0,91.0,84.0,75.0,65.0,60.0,56.0,51.0,47.0,57.0,56.0,73.0
74776,75.0,72.0,78.0,77.0,83.0,83.0,86.0,86.0,93.0,93.0,93.0,97.0,97.0,97.0,86.0,74.0,62.0,58.0,52.0,45.0,44.0,40.0,42.0,47.0
74777,76.0,85.0,89.0,90.0,90.0,91.0,90.0,88.0,89.0,92.0,95.0,94.0,95.0,96.0,95.0,72.0,62.0,57.0,59.0,62.0,61.0,62.0,64.0,70.0
74781,100.0,100.0,100.0,100.0,93.0,96.0,99.0,99.0,100.0,100.0,100.0,100.0,100.0,100.0,98.0,76.0,63.0,55.0,49.0,46.0,44.0,42.0,41.0,53.0
74782,97.0,100.0,100.0,100.0,100.0,96.0,96.0,100.0,97.0,93.0,90.0,93.0,92.0,89.0,80.0,67.0,62.0,52.0,50.0,48.0,56.0,62.0,62.0,72.0
74783,85.0,87.0,90.0,94.0,94.0,94.0,94.0,94.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,90.0,82.0,82.0,82.0,84.0,82.0,79.0,82.0,84.0
74787,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,97.0,96.0,93.0,96.0,97.0,86.0,84.0,72.0,60.0,45.0,52.0,58.0,67.0,75.0
74788,93.0,96.0,96.0,96.0,97.0,97.0,97.0,97.0,98.0,98.0,99.0,98.0,98.0,98.0,98.0,99.0,99.0,98.0,95.0,67.0,60.0,62.0,63.0,68.0
74793,100.0,100.0,96.0,96.0,97.0,100.0,100.0,100.0,97.0,97.0,100.0,93.0,93.0,97.0,93.0,81.0,73.0,68.0,64.0,57.0,46.0,39.0,52.0,57.0
74794,93.0,88.0,90.0,91.0,91.0,91.0,91.0,92.0,92.0,90.0,91.0,91.0,87.0,89.0,84.0,87.0,87.0,82.0,81.0,76.0,67.0,70.0,70.0,78.0
74795,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,96.0,80.0,90.0,85.0,84.0,83.0,82.0,75.0,78.0,83.0
74796,75.66666666666667,81.0,87.0,93.1111111111111,93.77777777777777,93.44444444444444,94.22222222222223,94.22222222222223,94.8888888888889,96.8888888888889,94.33333333333333,96.66666666666667,96.33333333333333,95.0,92.66666666666667,80.0,73.33333333333333,67.0,62.0,58.333333333333336,54.0,54.666666666666664,59.666666666666664,71.66666666666667
DFSW4,76.33333333333333,80.66666666666667,84.33333333333333,86.0,90.0,86.0,86.33333333333333,88.33333333333333,91.0,92.33333333333333,94.0,94.66666666666667,93.66666666666667,93.66666666666667,90.66666666666667,80.66666666666667,68.0,55.333333333333336,48.0,43.666666666666664,41.333333333333336,39.666666666666664,39.333333333333336,50.333333333333336
F5PS0,77.0,74.0,80.66666666666667,82.33333333333333,84.33333333333333,86.33333333333333,89.0,87.33333333333333,91.33333333333333,91.33333333333333,93.33333333333333,96.66666666666667,96.66666666666667,99.0,88.66666666666667,77.33333333333333,68.66666666666667,60.666666666666664,54.333333333333336,47.666666666666664,44.333333333333336,43.0,43.0,52.0
G93KN,73.33333333333333,77.33333333333333,81.33333333333333,84.66666666666667,87.0,88.0,91.0,92.33333333333333,93.66666666666667,95.0,95.33333333333333,96.66666666666667,95.66666666666667,96.66666666666667,89.33333333333333,81.66666666666667,68.33333333333333,59.333333333333336,52.0,44.666666666666664,42.333333333333336,40.333333333333336,41.0,46.333333333333336
GDDIA,86.66666666666667,87.66666666666667,89.66666666666667,89.66666666666667,90.66666666666667,92.0,93.66666666666667,93.66666666666667,95.66666666666667,95.33333333333333,93.66666666666667,94.0,93.33333333333333,94.66666666666667,91.66666666666667,85.33333333333333,78.0,75.0,72.66666666666667,68.0,71.33333333333333,74.33333333333333,76.33333333333333,79.0
INGE8,86.66666666666667,83.33333333333333,85.33333333333333,83.0,84.66666666666667,87.66666666666667,91.0,90.66666666666667,93.33333333333333,95.66666666666667,95.66666666666667,99.0,99.0,99.0,91.0,76.66666666666667,68.0,62.0,55.0,49.333333333333336,46.666666666666664,43.666666666666664,45.0,50.666666666666664
JY84X,81.0,84.66666666666667,86.33333333333333,87.66666666666667,88.33333333333333,90.66666666666667,92.66666666666667,93.0,95.66666666666667,95.66666666666667,94.66666666666667,96.0,96.0,96.0,90.66666666666667,82.0,76.0,72.66666666666667,66.66666666666667,72.0,74.0,73.0,76.33333333333333,77.0
K0J40,78.0,74.0,86.0,89.0,90.0,86.0,86.0,86.0,89.0,92.0,93.0,92.0,93.0,93.0,86.0,80.0,66.0,51.0,46.0,45.0,40.0,40.0,39.0,50.0
K2CB0,75.33333333333333,75.0,74.66666666666667,72.33333333333333,74.66666666666667,75.0,75.33333333333333,75.66666666666667,77.0,78.66666666666667,80.66666666666667,77.66666666666667,82.0,80.66666666666667,70.0,61.0,53.666666666666664,46.0,41.0,36.333333333333336,33.0,32.666666666666664,32.666666666666664,42.0
K40J0,95.0,94.0,95.0,96.0,97.0,97.0,94.0,92.0,95.0,97.0,95.0,95.0,93.0,96.0,86.0,72.0,56.0,51.0,45.0,43.0,40.0,40.0,42.0,49.0
K42J0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,94.0,82.0,77.0,63.0,52.0,45.0,37.0,30.0,30.0,28.0,46.0
K79J0,67.0,75.0,80.0,80.0,83.0,80.0,83.0,86.0,86.0,85.0,86.0,86.0,89.0,89.0,82.0,71.0,57.0,49.0,43.0,37.0,36.0,35.0,36.0,43.0
KAPF0,85.0,90.0,90.0,90.0,97.0,97.0,97.0,96.0,96.0,100.0,100.0,96.0,97.0,100.0,94.0,74.0,66.0,60.0,58.0,60.0,64.0,65.0,69.0,74.0
KBCT0,83.0,85.0,87.33333333333333,90.66666666666667,90.66666666666667,91.66666666666667,94.0,96.0,96.66666666666667,95.33333333333333,97.33333333333333,97.33333333333333,98.0,97.33333333333333,93.33333333333333,88.66666666666667,81.0,72.33333333333333,74.0,69.0,70.33333333333333,71.0,73.33333333333333,73.0
