station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,82.0,86.66666666666667,85.66666666666667,91.66666666666667,91.33333333333333,93.66666666666667,92.66666666666667,90.33333333333333,88.33333333333333,86.0,82.0,84.33333333333333,88.0,83.33333333333333,80.33333333333333,83.66666666666667,76.66666666666667,70.33333333333333,68.33333333333333,73.33333333333333,77.33333333333333,86.33333333333333,85.0,89.66666666666667
69052,73.33333333333333,74.66666666666667,78.33333333333333,75.0,77.33333333333333,77.66666666666667,80.66666666666667,77.33333333333333,78.66666666666667,79.66666666666667,79.33333333333333,80.33333333333333,80.66666666666667,80.33333333333333,80.66666666666667,79.33333333333333,81.66666666666667,79.33333333333333,77.33333333333333,78.66666666666667,79.66666666666667,82.0,82.33333333333333,84.0
72201,76.0,76.0,76.0,77.0,77.0,76.0,76.0,79.0,82.0,82.0,84.0,84.0,84.0,79.0,74.0,72.0,72.0,70.0,70.0,68.0,68.0,70.0,74.0,72.0
72202,76.0,88.0,87.0,87.0,91.0,96.0,96.0,94.0,94.0,100.0,96.0,90.0,93.0,87.0,82.0,69.0,62.0,65.0,67.0,69.0,71.0,65.0,66.0,71.0
72203,93.0,84.0,79.0,81.0,84.0,87.0,100.0,100.0,96.0,100.0,93.0,93.0,100.0,90.0,76.0,66.0,66.0,74.0,66.0,64.0,60.0,64.0,67.0,74.0
72204,78.0,75.0,81.0,81.0,90.0,90.0,90.0,90.0,93.0,76.0,76.0,76.0,73.0,66.0,62.0,56.0,56.0,54.0,56.0,60.0,58.0,58.0,64.0,69.0
72205,76.0,81.0,84.0,84.0,90.0,90.0,93.0,93.0,93.0,87.0,87.0,87.0,90.0,81.0,68.0,62.0,52.0,48.0,47.0,42.0,45.0,47.0,54.0,61.0
72206,80.0,81.0,80.0,80.0,80.0,84.0,84.0,93.0,93.0,93.0,96.0,93.0,96.0,93.0,90.0,75.0,68.0,68.0,73.0,76.0,68.0,73.0,81.0,93.0
72210,65.66666666666667,78.66666666666667,82.66666666666667,82.33333333333333,83.66666666666667,85.0,87.66666666666667,87.66666666666667,88.55555555555556,91.77777777777777,95.44444444444444,94.55555555555556,91.33333333333333,89.55555555555556,82.33333333333333,71.0,65.33333333333333,60.666666666666664,58.666666666666664,58.0,53.333333333333336,56.333333333333336,56.666666666666664,64.66666666666667
72211,70.0,80.0,80.0,78.0,78.0,84.0,84.0,86.0,90.0,93.0,100.0,97.0,90.0,87.0,76.0,61.0,58.0,56.0,48.0,46.0,42.0,47.0,48.0,58.0
72212,81.0,76.0,79.0,81.0,81.0,82.0,84.0,84.0,84.0,87.0,91.0,90.0,94.0,93.0,84.0,76.0,71.0,69.0,67.0,67.0,66.0,66.0,73.0,76.0
72213,60.0,67.0,71.0,67.0,73.0,75.0,79.0,84.0,88.0,90.0,90.0,90.0,90.0,90.0,91.0,90.0,91.0,87.0,90.0,91.0,90.0,90.0,91.0,91.0
72214,72.0,69.0,64.0,69.0,69.0,71.0,74.0,74.0,74.0,77.0,83.0,83.0,86.0,86.0,86.0,84.0,75.0,72.0,72.0,72.0,73.0,78.0,78.0,81.0
72220,74.0,77.0,71.0,71.0,71.0,74.0,74.0,77.0,77.0,83.0,83.0,83.0,83.0,83.0,80.0,78.0,75.0,73.0,81.0,76.0,78.0,75.0,75.0,80.0
72221,73.0,79.0,81.0,79.0,80.0,77.0,81.0,74.0,75.0,77.0,77.0,79.0,80.0,80.0,78.0,79.0,82.0,80.0,76.0,77.0,78.0,77.0,80.0,83.0
72222,93.0,93.0,96.0,93.0,90.0,74.0,86.0,87.33333333333333,82.0,83.0,88.0,86.0,86.0,86.0,83.0,83.0,80.0,80.0,81.0,81.0,83.0,83.0,83.0,90.0
74756,75.0,80.0,78.0,81.0,81.0,84.0,90.0,90.0,93.0,90.0,90.0,90.0,90.0,87.0,78.0,71.0,71.0,71.0,62.0,60.0,60.0,71.0,73.0,81.0
74775,66.0,71.0,69.0,70.0,68.0,72.0,75.0,78.0,80.0,80.0,82.0,82.0,82.0,83.0,84.0,82.0,83.0,78.0,74.0,72.0,71.0,76.0,77.0,79.0
74776,74.0,77.0,80.0,83.0,77.0,86.0,83.0,86.0,86.0,89.0,93.0,89.0,93.0,90.0,86.0,86.0,80.0,78.0,81.0,84.0,81.0,81.0,84.0,90.0
74777,78.0,76.0,86.0,75.0,78.0,82.0,84.0,81.0,84.0,85.0,84.0,82.0,82.0,81.0,81.0,79.0,80.0,78.0,78.0,78.0,80.0,88.0,84.0,85.0
74781,76.0,74.0,78.0,77.0,74.0,77.0,81.0,82.0,83.0,85.0,87.0,88.0,89.0,92.0,93.0,89.0,84.0,80.0,80.33333333333333,85.0,90.0,94.0,96.0,99.0
74782,84.0,84.0,84.0,75.0,81.0,96.0,100.0,96.0,96.0,96.0,100.0,96.0,100.0,100.0,97.0,84.0,73.0,70.0,78.0,71.0,73.0,84.0,87.0,90.0
74783,94.0,94.0,94.0,87.0,84.0,87.0,88.0,82.0,97.0,100.0,100.0,100.0,100.0,88.0,79.0,74.0,67.0,72.0,62.0,71.0,69.0,71.0,74.0,76.0
74787,97.0,90.0,93.0,97.0,93.0,90.0,93.0,90.0,81.0,79.0,76.0,76.0,73.0,73.0,71.0,71.0,69.0,67.0,64.0,64.0,74.0,93.0,84.0,87.0
74788,63.0,75.0,79.0,78.0,82.0,83.0,85.0,85.0,88.0,90.0,92.0,93.0,92.0,91.0,80.0,71.0,64.0,56.0,51.0,51.0,51.0,51.0,53.0,67.0
74793,76.0,84.0,87.0,84.0,87.0,87.0,87.0,90.0,93.0,96.0,93.0,87.0,87.0,84.0,73.0,64.0,58.0,51.0,48.0,44.0,42.0,42.0,45.0,61.0
74794,78.0,82.0,84.0,88.0,92.0,85.0,86.0,87.0,84.0,80.0,72.0,68.0,67.0,65.0,61.0,59.0,60.0,58.0,58.0,59.0,58.0,67.0,77.0,84.0
