station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,65.66666666666667,77.66666666666667,79.0,85.66666666666667,89.0,89.33333333333333,93.0,95.66666666666667,94.33333333333333,96.0,96.66666666666667,97.33333333333333,95.0,95.0,78.33333333333333,56.333333333333336,38.333333333333336,40.333333333333336,36.333333333333336,35.0,37.666666666666664,38.666666666666664,42.666666666666664,54.0
69052,44.0,60.0,67.33333333333333,70.33333333333333,76.33333333333333,80.66666666666667,79.0,78.0,82.66666666666667,79.0,76.0,76.0,73.66666666666667,75.0,58.666666666666664,35.0,27.333333333333332,29.666666666666668,31.0,37.666666666666664,40.666666666666664,47.0,51.333333333333336,55.666666666666664
72201,72.0,72.0,72.0,75.0,78.0,78.0,78.0,81.0,81.0,84.0,86.0,86.0,86.0,90.0,84.0,81.0,84.0,79.0,79.0,73.0,78.0,81.0,81.0,84.0
72202,59.0,60.0,60.0,63.0,65.0,70.0,72.0,75.0,75.0,75.0,80.0,80.0,84.0,81.0,73.0,68.0,60.0,57.0,54.0,60.0,57.0,61.0,64.0,66.0
72203,60.0,67.0,67.0,75.0,72.0,78.0,75.0,83.0,81.0,81.0,83.0,83.0,80.0,81.0,78.0,73.0,61.0,61.0,61.0,59.0,59.0,57.0,59.0,61.0
72204,84.0,83.0,86.0,92.0,89.0,93.0,93.0,89.0,93.0,93.0,92.0,89.0,89.0,93.0,78.0,59.0,61.0,53.0,57.0,57.0,61.0,65.0,72.0,75.0
72205,44.0,69.0,77.0,83.0,86.0,90.0,96.0,97.0,96.0,100.0,96.0,96.0,93.0,86.0,83.0,55.0,54.0,52.0,52.0,53.0,53.0,53.0,56.0,63.0
72206,60.0,60.0,70.0,76.0,79.0,85.0,85.0,88.0,85.0,88.0,88.0,92.0,92.0,96.0,86.0,43.0,27.0,23.0,21.0,22.0,22.0,24.0,32.0,45.0
72210,56.333333333333336,57.666666666666664,60.0,58.333333333333336,61.666666666666664,66.33333333333333,65.0,63.0,61.333333333333336,65.66666666666667,70.0,73.33333333333333,77.0,79.33333333333333,72.33333333333333,69.0,61.333333333333336,58.333333333333336,60.666666666666664,59.333333333333336,59.666666666666664,63.333333333333336,69.33333333333333,70.33333333333333
72211,45.0,46.0,50.0,42.0,46.0,48.0,46.0,50.0,46.0,51.0,56.0,56.0,61.0,63.0,61.0,55.0,52.0,55.0,58.0,54.0,59.0,56.0,59.0,70.0
72212,50.0,65.0,75.0,83.0,89.0,90.0,94.0,93.0,93.0,95.0,99.0,96.0,97.0,97.0,90.0,41.0,30.0,30.0,31.0,28.0,29.0,31.0,34.0,49.0
72213,47.0,53.0,64.0,67.0,75.0,79.0,83.0,85.0,85.0,85.0,87.0,88.0,88.0,89.0,78.0,32.0,14.0,9.0,6.0,9.0,9.0,10.0,16.0,28.0
72214,40.0,53.0,64.0,70.0,75.0,75.0,82.0,82.0,85.0,85.0,88.0,88.0,88.0,88.0,76.0,48.0,25.0,21.0,23.0,26.0,25.0,25.0,27.0,37.0
72220,68.0,76.0,82.0,82.0,85.0,85.0,85.0,82.0,85.0,88.0,88.0,85.0,85.0,79.0,53.0,44.0,31.0,26.0,22.0,31.0,34.0,34.0,42.0,51.0
72221,55.0,57.0,66.0,68.0,72.0,76.0,75.0,72.0,79.0,78.0,75.0,75.0,75.0,76.0,58.0,36.0,25.0,28.0,29.0,35.0,40.0,46.0,51.0,55.0
72222,67.0,76.0,76.0,82.0,82.0,85.0,85.0,85.0,88.0,85.0,88.0,85.0,85.0,82.0,60.0,41.0,47.0,43.0,42.0,49.0,46.0,52.0,52.0,64.0
74756,49.0,65.0,72.0,75.0,75.0,85.0,85.0,89.0,89.0,89.0,89.0,92.0,92.0,89.0,70.0,39.0,30.0,32.0,34.0,35.0,38.0,39.0,49.0,64.0
74775,60.0,81.0,85.0,80.0,89.0,92.0,91.0,94.0,93.0,95.0,95.0,92.0,94.0,93.0,53.0,41.0,28.0,26.0,36.0,37.0,35.0,48.0,49.0,65.0
74776,41.0,49.0,53.0,67.0,67.0,72.0,72.0,75.0,75.0,78.0,78.0,82.0,82.0,82.0,82.0,49.0,26.0,27.0,36.0,35.0,36.0,38.0,38.0,41.0
74777,38.0,61.0,74.0,81.0,84.0,87.0,89.0,89.0,90.0,89.0,88.0,88.0,86.0,87.0,69.0,32.0,25.0,31.0,34.0,42.0,44.0,52.0,59.0,64.0
74781,50.0,61.0,61.0,72.0,76.0,78.0,77.0,82.0,89.0,93.0,84.0,79.0,78.0,80.0,57.0,36.0,28.0,19.0,19.0,19.0,20.0,23.0,23.0,34.0
74782,54.0,73.0,79.0,79.0,89.0,86.0,89.0,85.0,92.0,92.0,89.0,92.0,96.0,92.0,74.0,44.0,33.0,21.0,26.0,24.0,25.0,25.0,44.0,45.0
74783,68.0,70.0,70.0,72.0,73.0,75.0,80.0,86.0,93.0,96.0,93.0,75.0,73.0,79.0,76.0,78.0,68.0,68.0,73.0,68.0,68.0,68.0,68.0,73.0
74787,86.0,93.0,97.0,96.0,96.0,96.0,100.0,100.0,96.0,96.0,100.0,96.0,96.0,100.0,86.0,62.0,55.0,52.0,46.0,41.0,44.0,44.0,49.0,66.0
74788,58.0,62.0,66.0,57.0,66.0,81.0,66.0,66.0,61.0,70.0,76.0,81.0,81.0,82.0,72.0,63.0,59.0,52.0,60.0,60.0,56.0,60.0,68.0,72.0
74793,72.0,80.0,80.0,80.0,80.0,86.0,86.0,83.0,90.0,86.0,90.0,89.0,89.0,89.0,80.0,57.0,56.0,52.0,55.0,57.0,55.0,55.0,59.0,65.0
74794,86.0,89.0,92.0,91.0,90.0,91.0,90.0,90.0,90.0,93.0,93.0,92.0,92.0,93.0,88.0,66.0,57.0,56.0,57.0,58.0,62.0,68.0,72.0,75.0
