station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,53.96,48.98,45.919999999999995,44.72,40.82,39.68,39.20000000000001,37.28,38.06,37.63999999999999,38.78,37.04,35.84,42.919999999999995,52.22,55.28,57.14000000000001,59.839999999999996,61.4,62.36000000000001,63.56,64.76,64.46,61.64000000000001
69052,59.78,57.44,53.78,50.72,46.64000000000001,45.62,42.32,40.28,39.080000000000005,37.82,37.94,37.04,37.04,42.79999999999999,52.4,58.1,59.839999999999996,62.23999999999999,63.73999999999999,65.3,65.30000000000001,65.66000000000001,65.30000000000001,64.22
72201,64.04,64.04,64.04,64.04,64.04,64.94,64.04,62.959999999999994,62.959999999999994,62.959999999999994,62.059999999999995,60.08,60.08,60.980000000000004,62.959999999999994,64.94,64.94,66.92,68.0,69.98,69.98,71.06,71.06,69.08
72202,68.0,66.02,64.94,64.04,60.980000000000004,57.92,55.94,53.06,51.98,51.98,51.08,51.08,51.08,55.94,60.980000000000004,66.02,69.08,71.06,73.04,73.94,73.94,73.04,71.96,69.98
72203,62.059999999999995,60.08,57.92,55.94,51.98,51.98,50.0,50.0,48.02,46.04,44.96,46.04,46.04,53.96,62.059999999999995,66.02,68.0,69.98,69.08,69.98,69.08,69.08,69.08,66.92
72204,60.08,57.92,55.94,51.98,48.02,48.02,48.92,48.02,46.04,44.96,44.06,44.06,42.980000000000004,50.0,57.92,64.04,64.94,66.02,68.0,68.0,68.0,66.92,66.92,64.94
72205,62.059999999999995,60.980000000000004,57.02,55.04,53.06,51.98,51.98,50.0,48.02,48.02,48.02,44.96,46.94,51.98,57.02,60.08,62.059999999999995,64.04,66.02,66.92,69.08,71.06,71.06,69.08
72206,53.96,48.02,46.04,42.08,39.92,37.04,35.06,33.98,33.98,33.08,32.0,32.0,30.92,39.02,50.0,55.94,59.0,60.980000000000004,64.04,66.02,68.0,69.08,68.0,66.02
72210,56.419999999999995,56.06,55.580000000000005,55.699999999999996,55.76,55.16,54.74,55.04,54.44,50.35999999999999,51.02,49.699999999999996,48.44,53.48,57.080000000000005,60.56,61.580000000000005,63.56,64.64,65.77999999999999,66.02,66.5,64.58,62.48
72211,55.94,55.04,55.04,55.04,53.96,53.06,50.0,50.0,50.0,46.94,51.08,51.08,48.92,51.98,57.02,60.980000000000004,64.04,64.04,64.04,66.02,66.92,66.02,66.02,62.059999999999995
72212,55.58,46.4,42.44,37.4,35.6,33.98,32.9,30.92,31.28,31.64,31.1,30.02,27.68,37.22,51.26,56.84,59.0,63.14,65.12,66.92,65.84,64.04,61.519999999999996,59.18
72213,52.7,48.74,40.82,37.94,39.56,40.1,36.86,33.44,33.26,32.9,31.64,30.56,30.2,39.38,48.379999999999995,55.04,58.82,61.519999999999996,64.58,66.56,69.25999999999999,68.72,68.0,66.2
72214,57.92,48.02,46.94,41.0,39.92,37.04,35.06,33.98,30.92,32.0,30.02,28.04,26.96,35.06,46.94,53.96,59.0,60.980000000000004,64.94,66.92,69.08,69.98,66.92,64.04
72220,55.94,53.06,50.0,46.04,44.06,42.08,39.92,42.08,37.94,37.04,35.96,33.98,33.98,42.980000000000004,53.06,57.92,59.0,60.980000000000004,62.959999999999994,64.04,64.94,64.94,64.04,62.059999999999995
72221,58.459999999999994,54.86,48.92,47.3,42.980000000000004,40.64,39.2,37.4,35.78,33.8,34.88,33.62,32.72,39.56,50.18,55.94,58.64,61.16,62.059999999999995,64.22,64.4,64.94,64.58,63.5
72222,57.92,55.04,51.08,44.06,42.980000000000004,41.0,39.92,37.94,37.94,37.04,35.96,35.06,33.98,39.02,51.98,60.08,62.059999999999995,64.04,64.94,66.02,64.94,64.94,64.94,62.959999999999994
74756,57.02,48.92,44.06,41.0,37.94,35.06,37.04,35.96,35.06,39.02,37.94,30.02,32.0,42.08,53.06,57.92,60.08,62.959999999999994,64.94,68.0,68.0,69.08,69.98,64.94
74775,55.76,51.08,48.02,45.32,48.56,48.379999999999995,47.84,44.78,42.8,39.02,36.14,37.04,36.68,41.18,51.26,55.58,59.36,62.059999999999995,62.059999999999995,62.78,63.14,64.04,63.5,62.42
74776,55.94,51.98,46.94,44.06,44.06,39.92,39.02,37.94,35.96,35.06,33.08,33.08,32.0,35.96,44.96,53.06,59.0,62.059999999999995,64.04,66.02,68.0,69.08,69.08,66.92
74777,58.82,56.48,53.42,47.84,42.980000000000004,44.239999999999995,38.839999999999996,36.5,35.42,34.7,33.98,33.44,32.36,37.76,51.98,58.28,59.9,62.6,63.14,64.75999999999999,64.58,65.12,64.4,63.14
74781,53.6,51.620000000000005,48.92,47.120000000000005,43.34,41.18,38.3,35.78,35.42,33.62,32.72,32.18,32.36,38.48,48.02,53.96,57.56,59.9,64.04,65.12,66.56,67.64,67.28,65.48
74782,55.94,55.04,53.06,51.98,51.08,42.980000000000004,42.980000000000004,39.92,42.08,42.980000000000004,37.94,35.06,35.96,44.96,51.98,55.94,57.92,60.08,62.959999999999994,66.02,66.92,69.08,69.08,68.0
74783,64.04,62.959999999999994,60.980000000000004,60.980000000000004,59.0,55.94,55.04,51.98,51.08,50.0,48.92,48.92,50.0,55.04,60.980000000000004,66.92,69.08,71.06,71.96,71.96,71.06,71.06,69.98,69.08
74787,55.04,51.08,48.02,46.94,46.04,44.96,48.02,42.980000000000004,42.980000000000004,42.08,39.92,42.08,41.0,46.04,53.06,59.0,62.059999999999995,64.04,62.959999999999994,64.04,64.04,64.04,62.959999999999994,60.980000000000004
74788,55.94,55.76,56.120000000000005,56.48,56.66,56.66,56.48,56.3,55.58,46.94,47.120000000000005,44.96,42.980000000000004,52.7,57.92,60.8,62.959999999999994,65.12,65.48,66.92,66.92,66.38,64.4,61.88
74793,60.08,55.94,53.96,51.98,51.08,50.0,50.0,51.08,50.0,48.02,48.02,46.94,44.96,51.08,57.92,60.980000000000004,62.059999999999995,64.04,66.92,69.08,69.98,71.06,69.98,69.08
74794,54.14,51.98,48.02,45.86,48.2,51.44,51.620000000000005,51.08,50.72,48.74,47.120000000000005,48.02,47.48,52.879999999999995,56.48,61.519999999999996,62.6,64.04,65.84,65.3,64.4,63.86,62.78,61.16
74795,57.74,56.3,57.56,57.2,54.86,53.96,54.68,53.06,53.06,52.879999999999995,52.52,50.72,51.08,54.5,56.84,60.440000000000005,62.24,63.86,65.3,65.12,65.66,64.75999999999999,63.5,62.24
74796,60.199999999999996,55.879999999999995,53.839999999999996,51.26,49.94,47.72,46.28,45.68000000000001,44.48,42.98,40.34,39.440000000000005,39.919999999999995,48.199999999999996,56.0,60.26,63.13999999999999,64.94,67.39999999999999,68.83999999999999,70.22000000000001,71.11999999999999,69.62,67.75999999999999
DFSW4,55.28,48.86000000000001,43.52,39.32,37.34,35.06,33.38,32.300000000000004,31.099999999999998,29.959999999999997,29.540000000000003,28.64,28.52,34.339999999999996,47.419999999999995,56.0,58.879999999999995,62.24,65.36,66.74,68.54,68.96,67.39999999999999,64.52
F5PS0,55.580000000000005,50.66,47.18,44.419999999999995,43.22,40.64000000000001,40.34,39.98,36.32,34.82,33.559999999999995,33.56,33.199999999999996,37.52,45.919999999999995,54.02,58.4,61.81999999999999,63.68000000000001,65.54,68.0,69.56,69.56,67.64
G93KN,54.44,50.779999999999994,48.379999999999995,45.68,44.900000000000006,41.06,41.18,37.63999999999999,35.660000000000004,35.54,33.31999999999999,33.14,31.52,36.68000000000001,46.1,53.06,57.74,60.73999999999999,63.080000000000005,65.12,66.74,67.46,67.94,66.19999999999999
GDDIA,63.320000000000014,62.660000000000004,62.660000000000004,62.00000000000001,59.720000000000006,60.98000000000001,60.02,58.69999999999999,57.68,56.300000000000004,56.0,55.04,55.04,57.02,59.96,63.68000000000001,65.3,68.0,69.38,71.36000000000001,71.3,71.06,70.7,69.02
INGE8,56.419999999999995,51.199999999999996,47.96,44.419999999999995,42.86000000000001,40.52,39.56,38.839999999999996,34.76,34.22,32.3,32.24,31.52,37.34,46.1,53.54,58.4,61.28,63.85999999999999,65.77999999999999,68.36,69.62,68.60000000000001,66.32000000000001
JY84X,65.66000000000001,63.98,62.300000000000004,61.70000000000001,59.300000000000004,56.96,54.98,52.04,51.02,50.0,49.339999999999996,49.339999999999996,50.0,55.63999999999999,61.64000000000001,66.98,69.74,71.72000000000001,73.33999999999999,73.27999999999999,73.33999999999999,73.04,71.96,70.04
K0J40,53.96,46.94,42.980000000000004,39.92,37.94,37.04,35.06,33.98,33.08,32.0,32.0,30.92,30.92,37.94,50.0,55.94,57.92,60.980000000000004,64.04,64.94,68.0,69.08,69.08,66.02
K2CB0,54.68,45.379999999999995,42.02,38.839999999999996,36.440000000000005,35.78,33.919999999999995,33.02,31.76,31.76,32.36,31.159999999999997,30.2,38.36,51.02,56.35999999999999,59.72,62.18,63.44,66.86000000000001,68.42,70.52,70.52,67.16000000000001
K40J0,56.48,50.36,44.42,42.44,39.56,38.3,35.6,34.16,32.54,32.0,31.1,30.74,30.2,33.8,49.82,57.56,60.08,63.5,65.48,66.38,66.02,65.48,62.6,60.8
K42J0,53.6,44.6,42.8,42.8,37.4,37.4,35.6,33.8,33.8,33.8,37.4,33.8,32.0,39.2,51.8,55.4,57.2,60.8,62.6,64.4,66.2,69.8,69.8,66.2
K79J0,55.04,51.98,46.04,46.04,42.980000000000004,41.0,39.02,35.96,35.06,33.98,33.08,32.0,32.0,37.04,48.92,57.02,60.980000000000004,64.94,66.92,69.08,69.98,71.06,71.06,69.08
KAPF0,62.059999999999995,62.059999999999995,60.980000000000004,59.0,57.02,55.04,53.96,53.06,53.06,51.08,50.0,50.0,50.0,53.06,60.08,64.04,66.92,69.08,71.96,71.96,71.96,71.06,69.98,66.92
KBCT0,66.2,62.720000000000006,60.68,59.0,56.300000000000004,54.68,52.699999999999996,51.02,50.0,48.68,47.660000000000004,47.66,48.32,54.620000000000005,61.699999999999996,66.32,69.02,70.64,71.6,70.7,71.6,70.69999999999999,70.33999999999999,68.96
KBGE0,55.4,53.6,50.0,48.2,44.6,44.6,44.6,44.6,37.4,35.6,33.8,35.6,35.6,41.0,46.4,53.6,57.2,60.8,62.6,64.4,68.0,69.8,69.8,68.0
KBIJ0,55.4,46.4,44.6,41.0,41.0,37.4,37.4,37.4,35.6,33.8,33.8,32.0,32.0,35.6,46.4,55.4,59.0,62.6,64.4,66.2,68.0,69.8,69.8,68.0
KBKV0,55.04,48.92,42.980000000000004,42.980000000000004,39.92,39.02,39.92,35.06,35.06,35.06,33.08,33.98,32.0,41.0,55.94,60.08,62.059999999999995,64.94,66.92,69.08,66.92,64.94,62.959999999999994,60.08
KBOW0,59.0,55.4,53.6,51.8,51.8,50.0,48.2,48.2,46.4,44.6,41.0,37.4,39.2,51.8,55.4,57.2,60.8,62.6,64.4,66.2,68.0,68.0,69.8,68.0
KBQK0,51.8,48.2,48.2,42.8,37.4,37.4,41.0,41.0,35.6,32.0,32.0,30.2,32.0,41.0,46.4,53.6,57.2,60.8,62.6,64.4,68.0,68.0,68.0,66.2
KCEW0,55.04,48.02,41.0,37.94,35.96,33.08,32.0,30.92,30.02,28.94,28.04,26.96,26.96,32.0,44.06,55.94,59.0,62.059999999999995,66.02,68.0,69.08,69.98,66.92,64.04
KCGC0,55.4,53.6,53.6,51.8,42.8,41.0,37.4,37.4,35.6,33.8,32.0,32.0,32.0,39.2,53.6,57.2,60.8,62.6,64.4,62.6,62.6,60.8,60.8,57.2
KCLW0,56.6,55.699999999999996,55.34,55.04,54.68000000000001,54.68000000000001,52.63999999999999,52.699999999999996,52.63999999999999,50.300000000000004,54.02,53.66,52.64000000000001,54.31999999999999,57.32,60.379999999999995,62.35999999999999,63.31999999999999,64.7,66.32,65.96,66.32,65.3,62.0
