,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47
0,11.126500042524338,11.091095592832566,11.049667736072541,11.01322116335869,11.766325178461075,12.527362981729508,13.314585059251787,13.337735763521195,13.355206523990631,13.407558006000519,13.475386668205262,13.545904370470048,13.638841050910951,14.646696678714752,15.727613983612061,16.88488146639824,16.14068189652443,15.481322020540238,14.878627183885575,14.937484201526642,14.991119937496187,15.061401908760072,15.527215966444016,16.067209556827546,16.65409014995575,15.208889516115189,13.812085203418732,12.430081810941697,13.010187004442216,13.75834600180626,14.626594477615358,14.334667766075135,14.197380591125489,14.230103467350007,14.019494351215364,15.6604487815094,18.678247188663484,16.8797849834919,16.158203856487276,16.674583813848496,16.236749212656022,15.83300067420006,15.437819517641069,16.98049652033806,18.553674554576876,20.126853655471802,19.876279068107607,20.07701948188782
1,11.539510356006623,11.515896722984314,11.52449717122078,11.525343029518128,12.134797265958786,12.746868009843826,13.340904798831941,13.496684590806963,13.649733743133545,13.802844761514665,13.721945295305254,13.641812754840851,13.562462073307039,14.585689282350542,15.686883719949723,16.870058146400453,16.639255096740722,16.524946894426346,16.52954844889641,16.50491935925484,16.51013210767746,16.487597930641176,16.984503947353364,17.518041068286898,18.072066519832614,16.60044694739342,15.188625183286668,13.824108551120759,14.207105294904709,14.642441787481308,15.148329048662188,14.70071321091652,14.451480476942063,14.376912681417465,12.958062720184326,14.271835321102143,17.738540219898226,16.19366910557747,15.252485884752275,15.002664356603624,15.154900716972351,15.3683471383667,15.633153051586152,17.049724635362626,18.469946316356662,19.89303836894989,19.60617614063263,19.611650219802858
2,11.126500042524338,11.091095592832566,11.049667736072541,11.01322116335869,11.766325178461075,12.527362981729508,13.314585059251787,13.337735763521195,13.355206523990631,13.407558006000519,13.475386668205262,13.545904370470048,13.638841050910951,14.646696678714752,15.727613983612061,16.88488146639824,16.14068189652443,15.481322020540238,14.878627183885575,14.937484201526642,14.991119937496187,15.061401908760072,15.527215966444016,16.067209556827546,16.65409014995575,15.208889516115189,13.812085203418732,12.430081810941697,13.010187004442216,13.75834600180626,14.626594477615358,14.334667766075135,14.197380591125489,14.230103467350007,14.019494351215364,15.6604487815094,18.678247188663484,16.8797849834919,16.158203856487276,16.674583813848496,16.236749212656022,15.83300067420006,15.437819517641069,16.98049652033806,18.553674554576876,20.126853655471802,19.876279068107607,20.07701948188782
3,11.126500042524338,11.091095592832566,11.049667736072541,11.01322116335869,11.766325178461075,12.527362981729508,13.314585059251787,13.337735763521195,13.355206523990631,13.407558006000519,13.475386668205262,13.545904370470048,13.638841050910951,14.646696678714752,15.727613983612061,16.88488146639824,16.14068189652443,15.481322020540238,14.878627183885575,14.937484201526642,14.991119937496187,15.061401908760072,15.527215966444016,16.067209556827546,16.65409014995575,15.208889516115189,13.812085203418732,12.430081810941697,13.010187004442216,13.75834600180626,14.626594477615358,14.334667766075135,14.197380591125489,14.230103467350007,14.019494351215364,15.6604487815094,18.678247188663484,16.8797849834919,16.158203856487276,16.674583813848496,16.236749212656022,15.83300067420006,15.437819517641069,16.98049652033806,18.553674554576876,20.126853655471802,19.876279068107607,20.07701948188782
4,11.539510356006623,11.515896722984314,11.52449717122078,11.525343029518128,12.134797265958786,12.746868009843826,13.340904798831941,13.496684590806963,13.649733743133545,13.802844761514665,13.721945295305254,13.641812754840851,13.562462073307039,14.585689282350542,15.686883719949723,16.870058146400453,16.639255096740722,16.524946894426346,16.52954844889641,16.50491935925484,16.51013210767746,16.487597930641176,16.984503947353364,17.518041068286898,18.072066519832614,16.60044694739342,15.188625183286668,13.824108551120759,14.207105294904709,14.642441787481308,15.148329048662188,14.70071321091652,14.451480476942063,14.376912681417465,12.958062720184326,14.271835321102143,17.738540219898226,16.19366910557747,15.252485884752275,15.002664356603624,15.154900716972351,15.3683471383667,15.633153051586152,17.049724635362626,18.469946316356662,19.89303836894989,19.60617614063263,19.611650219802858
5,10.357103921957016,10.285765961141587,10.215397590732575,10.166271676807405,10.787340731658936,11.394481390991212,12.026522070617677,12.031680419578553,12.0401614023304,12.05195861893654,12.301461216907501,12.54261189751625,12.797838172187806,13.84795898180008,14.970628406915665,16.150722330513002,15.602300023527146,15.146974395399095,14.833611095962526,14.868434218072892,14.922016621236802,14.965863654060366,15.41525974085808,15.885313756589891,16.397426022844314,14.966199650735856,13.531934375362397,12.144132640256883,12.696304243478776,13.422106128721238,14.254276028175354,14.020921537094118,13.941897252330781,13.965745549697877,13.467511546125413,14.756091862974168,17.460974966259005,15.381463808584215,14.49053715716362,15.001480368318559,14.631502162389756,14.307552301034928,13.998758556385042,15.535158287858964,17.060946924324035,18.56753041748047,18.30481301692963,18.38174025577545
6,11.072672308454514,11.035937738590242,11.004403117275238,10.978112177410127,11.594795142326356,12.195344933538438,12.819247027025224,12.889472465515137,12.986299240798951,13.068497894153596,13.126398121261598,13.206548794879915,13.276384903888703,14.299384915180207,15.41251630133629,16.577657839546205,16.185818516588213,15.908165797147753,15.758635543336869,15.735040043468477,15.744626081953049,15.749646832275392,16.277193612480165,16.83570435297966,17.422202016563418,15.9727539580822,14.565898544836045,13.20704265666008,13.651951321191788,14.224915252017976,14.869343009080888,14.486669462099076,14.284450662946702,14.227096563768388,13.143712083282471,14.360039248371125,17.383455733270647,15.745212742815019,14.901730955286027,15.045229268779755,14.987497573337556,14.964793797979356,14.977277941122056,16.425065216035843,17.873864747600557,19.323446138095857,19.060645538368227,19.10505256565094
7,11.126500042524338,11.091095592832566,11.049667736072541,11.01322116335869,11.766325178461075,12.527362981729508,13.314585059251787,13.337735763521195,13.355206523990631,13.407558006000519,13.475386668205262,13.545904370470048,13.638841050910951,14.646696678714752,15.727613983612061,16.88488146639824,16.14068189652443,15.481322020540238,14.878627183885575,14.937484201526642,14.991119937496187,15.061401908760072,15.527215966444016,16.067209556827546,16.65409014995575,15.208889516115189,13.812085203418732,12.430081810941697,13.010187004442216,13.75834600180626,14.626594477615358,14.334667766075135,14.197380591125489,14.230103467350007,14.019494351215364,15.6604487815094,18.678247188663484,16.8797849834919,16.158203856487276,16.674583813848496,16.236749212656022,15.83300067420006,15.437819517641069,16.98049652033806,18.553674554576876,20.126853655471802,19.876279068107607,20.07701948188782
8,11.539510356006623,11.515896722984314,11.52449717122078,11.525343029518128,12.134797265958786,12.746868009843826,13.340904798831941,13.496684590806963,13.649733743133545,13.802844761514665,13.721945295305254,13.641812754840851,13.562462073307039,14.585689282350542,15.686883719949723,16.870058146400453,16.639255096740722,16.524946894426346,16.52954844889641,16.50491935925484,16.51013210767746,16.487597930641176,16.984503947353364,17.518041068286898,18.072066519832614,16.60044694739342,15.188625183286668,13.824108551120759,14.207105294904709,14.642441787481308,15.148329048662188,14.70071321091652,14.451480476942063,14.376912681417465,12.958062720184326,14.271835321102143,17.738540219898226,16.19366910557747,15.252485884752275,15.002664356603624,15.154900716972351,15.3683471383667,15.633153051586152,17.049724635362626,18.469946316356662,19.89303836894989,19.60617614063263,19.611650219802858
9,11.126500042524338,11.091095592832566,11.049667736072541,11.01322116335869,11.766325178461075,12.527362981729508,13.314585059251787,13.337735763521195,13.355206523990631,13.407558006000519,13.475386668205262,13.545904370470048,13.638841050910951,14.646696678714752,15.727613983612061,16.88488146639824,16.14068189652443,15.481322020540238,14.878627183885575,14.937484201526642,14.991119937496187,15.061401908760072,15.527215966444016,16.067209556827546,16.65409014995575,15.208889516115189,13.812085203418732,12.430081810941697,13.010187004442216,13.75834600180626,14.626594477615358,14.334667766075135,14.197380591125489,14.230103467350007,14.019494351215364,15.6604487815094,18.678247188663484,16.8797849834919,16.158203856487276,16.674583813848496,16.236749212656022,15.83300067420006,15.437819517641069,16.98049652033806,18.553674554576876,20.126853655471802,19.876279068107607,20.07701948188782
