id,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
1,65.33333333333333,73.33333333333333,73.33333333333333,76.0,63.666666666666664,59.0,59.666666666666664,59.666666666666664,59.0,59.666666666666664,64.66666666666667,72.33333333333333,69.66666666666667,71.0,68.0,56.0,56.666666666666664,55.0,56.0,55.333333333333336,56.333333333333336,58.666666666666664,61.666666666666664,66.33333333333333
2,85.33333333333333,82.66666666666667,81.0,80.33333333333333,80.66666666666667,79.66666666666667,78.66666666666667,79.0,78.0,78.0,75.33333333333333,68.33333333333333,61.666666666666664,65.66666666666667,66.0,66.0,67.0,67.33333333333333,66.0,65.33333333333333,67.0,68.0,69.66666666666667,70.33333333333333
3,91.66666666666667,93.66666666666667,87.0,83.66666666666667,83.0,81.0,80.33333333333333,80.0,80.66666666666667,79.0,79.0,78.0,76.0,73.33333333333333,73.0,72.0,69.66666666666667,70.33333333333333,71.66666666666667,69.33333333333333,72.33333333333333,73.33333333333333,61.666666666666664,58.0
4,71.33333333333333,70.66666666666667,70.33333333333333,70.66666666666667,72.33333333333333,74.66666666666667,80.33333333333333,80.33333333333333,82.66666666666667,82.0,80.33333333333333,80.0,80.33333333333333,81.66666666666667,80.66666666666667,80.33333333333333,77.66666666666667,74.33333333333333,75.66666666666667,74.66666666666667,74.33333333333333,75.33333333333333,77.66666666666667,81.33333333333333
5,68.0,65.0,64.0,63.0,62.666666666666664,63.333333333333336,67.66666666666667,71.0,72.66666666666667,75.0,76.33333333333333,77.0,76.66666666666667,77.33333333333333,76.0,73.33333333333333,72.0,70.0,71.0,70.33333333333333,72.0,74.66666666666667,78.33333333333333,82.33333333333333
6,75.0,77.0,72.0,71.0,72.0,72.0,70.33333333333333,69.66666666666667,70.0,69.0,70.66666666666667,73.0,73.33333333333333,75.0,76.0,75.0,73.0,71.33333333333333,73.66666666666667,73.66666666666667,74.66666666666667,78.0,79.33333333333333,82.66666666666667
7,84.0,80.33333333333333,77.66666666666667,76.66666666666667,78.66666666666667,78.33333333333333,78.0,77.33333333333333,77.0,77.0,68.0,61.333333333333336,63.0,66.0,66.33333333333333,66.0,67.33333333333333,67.33333333333333,67.0,66.66666666666667,68.66666666666667,69.66666666666667,70.0,70.33333333333333
8,82.33333333333333,84.33333333333333,82.0,80.33333333333333,80.0,81.33333333333333,79.33333333333333,77.66666666666667,72.0,74.33333333333333,72.66666666666667,77.0,72.33333333333333,66.33333333333333,64.0,63.666666666666664,65.66666666666667,69.66666666666667,69.66666666666667,69.66666666666667,69.33333333333333,69.0,68.66666666666667,68.33333333333333
9,91.33333333333333,91.33333333333333,93.33333333333333,93.66666666666667,94.33333333333333,93.0,92.0,93.33333333333333,91.33333333333333,92.66666666666667,89.66666666666667,92.33333333333333,90.0,85.33333333333333,87.0,90.0,89.0,89.0,80.66666666666667,80.0,75.33333333333333,72.66666666666667,70.33333333333333,76.0
10,61.333333333333336,62.333333333333336,61.333333333333336,64.0,63.666666666666664,64.33333333333333,66.33333333333333,67.33333333333333,70.33333333333333,70.66666666666667,73.0,74.0,74.0,75.33333333333333,73.0,66.33333333333333,62.0,60.333333333333336,60.333333333333336,60.333333333333336,65.0,78.66666666666667,81.66666666666667,81.66666666666667
