station,hour_00,hour_01,hour_02,hour_03,hour_04,hour_05,hour_06,hour_07,hour_08,hour_09,hour_10,hour_11,hour_12,hour_13,hour_14,hour_15,hour_16,hour_17,hour_18,hour_19,hour_20,hour_21,hour_22,hour_23
52GQ6,31.666666666666668,36.333333333333336,40.666666666666664,45.666666666666664,48.666666666666664,53.0,64.0,63.333333333333336,65.0,68.33333333333333,71.33333333333333,73.0,70.0,65.33333333333333,53.0,40.333333333333336,34.666666666666664,32.0,30.0,27.0,25.333333333333332,24.666666666666668,24.666666666666668,27.666666666666668
69052,35.333333333333336,42.666666666666664,45.0,50.333333333333336,60.666666666666664,60.666666666666664,62.333333333333336,72.33333333333333,66.66666666666667,65.66666666666667,71.33333333333333,70.0,74.66666666666667,70.66666666666667,59.0,48.0,41.666666666666664,28.333333333333332,25.666666666666668,25.333333333333332,25.0,23.0,21.666666666666668,23.333333333333332
72201,75.0,68.0,68.0,76.0,77.0,67.33333333333333,76.0,66.66666666666667,66.0,76.0,66.33333333333333,69.66666666666667,73.0,69.0,68.0,61.0,66.0,48.111111111111114,61.0,59.0,60.0,60.0,64.0,68.0
72202,71.0,84.0,90.0,84.0,84.0,61.0,63.0,60.0,60.0,62.0,64.0,70.0,70.0,67.0,60.0,54.0,52.0,49.0,46.0,42.0,39.0,36.0,36.0,38.0
72203,42.0,42.0,51.0,50.0,56.0,58.0,60.0,60.0,62.0,66.0,72.0,74.0,77.0,62.0,52.0,48.0,40.0,37.0,37.0,36.0,33.0,36.0,36.0,37.0
72204,26.0,34.0,39.0,42.0,57.0,57.0,61.0,68.0,71.0,76.0,80.0,80.0,73.0,59.0,44.0,36.0,30.0,25.0,27.0,28.0,25.0,23.0,23.0,28.0
72205,24.0,34.0,42.0,47.0,55.0,57.0,62.0,66.0,71.0,61.0,58.0,54.0,56.0,48.0,40.0,38.0,36.0,33.0,32.0,28.0,24.0,23.0,27.0,32.0
72206,34.0,40.0,45.0,48.0,54.0,56.0,65.0,68.0,65.0,62.0,70.0,76.0,78.0,79.0,60.0,44.0,39.0,35.0,34.0,29.0,29.0,28.0,28.0,33.0
72210,46.666666666666664,52.666666666666664,55.333333333333336,58.333333333333336,59.666666666666664,60.666666666666664,61.333333333333336,61.333333333333336,63.333333333333336,57.0,53.0,49.666666666666664,51.333333333333336,48.333333333333336,48.0,51.333333333333336,52.666666666666664,47.333333333333336,47.0,47.333333333333336,45.0,47.0,45.333333333333336,50.0
72211,44.0,52.0,54.0,58.0,60.0,57.0,62.0,62.0,59.0,62.0,48.0,46.0,46.0,44.0,45.0,47.0,44.0,42.0,44.0,44.0,41.0,40.0,44.0,49.0
72212,45.0,54.0,59.0,56.0,60.0,75.0,84.0,84.0,69.0,67.0,68.0,74.0,88.0,73.0,52.0,42.0,36.0,32.0,29.0,36.0,36.0,39.0,39.0,43.0
72213,34.0,41.0,40.0,46.0,53.0,54.0,59.0,54.0,58.0,66.0,78.0,92.0,87.0,72.0,53.0,40.0,30.0,22.0,20.0,19.0,21.0,22.0,22.0,23.0
72214,38.0,41.0,63.0,73.0,76.0,68.0,79.0,79.0,68.0,73.0,85.0,82.0,88.0,89.0,58.0,44.0,35.0,32.0,34.0,33.0,28.0,28.0,27.0,28.0
72220,57.0,66.0,68.0,66.0,68.0,63.0,68.0,73.0,70.0,79.0,89.0,92.0,92.0,86.0,68.0,48.0,40.0,36.0,34.0,36.0,42.0,39.0,33.0,33.0
72221,37.0,47.0,49.0,55.0,60.0,64.0,64.0,78.0,75.0,68.0,72.0,74.0,76.0,73.0,60.0,50.0,41.0,26.0,25.0,24.0,24.0,23.0,21.0,23.0
72222,41.0,60.0,68.0,76.0,73.0,73.0,73.0,65.0,60.0,70.0,70.0,82.0,85.0,89.0,60.0,46.0,41.0,29.0,26.0,24.0,25.0,24.0,26.0,29.0
74756,42.0,47.0,50.0,54.0,56.0,63.0,65.0,65.0,64.0,70.0,72.0,76.0,76.0,70.0,52.0,42.0,38.0,34.0,26.0,25.0,25.0,24.0,27.0,30.0
74775,41.0,41.0,52.0,50.0,48.0,51.0,55.0,59.0,60.0,63.0,69.0,69.0,73.0,68.0,59.0,48.0,42.0,42.0,37.0,34.0,30.0,30.0,33.0,39.0
74776,40.0,48.0,58.0,63.0,65.0,65.0,68.0,79.0,86.0,89.0,89.0,89.0,85.0,89.0,70.0,48.0,43.0,35.0,29.0,26.0,25.0,25.0,25.0,27.0
74777,38.0,44.0,48.0,53.0,74.0,70.0,75.0,89.0,73.0,73.0,84.0,78.0,86.0,81.0,63.0,51.0,44.0,33.0,28.0,27.0,28.0,24.0,23.0,26.0
74781,42.0,48.0,50.0,58.0,66.0,63.0,63.0,66.0,68.0,72.0,69.0,75.0,77.0,71.0,54.0,46.0,36.0,32.0,31.0,30.0,31.0,28.0,28.0,28.0
74782,33.0,36.0,40.0,43.0,45.0,50.0,52.0,54.0,58.0,58.0,63.0,60.0,64.0,62.0,51.0,42.0,39.0,34.0,30.0,26.0,27.0,28.0,28.0,30.0
74783,64.0,63.0,61.0,68.0,59.0,58.0,58.0,60.0,67.0,72.0,72.0,74.0,80.0,75.0,65.0,58.0,52.0,51.0,45.0,42.0,38.0,35.0,35.0,38.0
74787,29.0,35.0,44.0,49.0,55.0,63.0,63.0,66.0,66.0,66.0,71.0,68.0,65.0,63.0,54.0,43.0,38.0,37.0,36.0,32.0,32.0,29.0,33.0,34.0
